Product_Category,Product_Type,Category,Subcategory1,Subcategory2,Subcategory3,Url,Attr_Name,Attr_Value
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?colorWithNames=beige_f5f5dc,Native_Colour,Beige
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?colorWithNames=black_000000,Native_Colour,Black
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?colorWithNames=blue_0000ff,Native_Colour,Blue
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?colorWithNames=brown_a52a2a,Native_Colour,Brown
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?colorWithNames=gray_808080,Native_Colour,Gray
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?colorWithNames=green_008000,Native_Colour,Green
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?colorWithNames=multi_000000,Native_Colour,Multi
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?colorWithNames=orange_ffa500,Native_Colour,Orange
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?colorWithNames=pink_ffc0cb,Native_Colour,Pink
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?colorWithNames=purple_800080,Native_Colour,Purple
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?colorWithNames=red_ff0000,Native_Colour,Red
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?colorWithNames=silver-colored_c0c0c0,Native_Colour,Silver-Colored
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?colorWithNames=turquoise_40e0d0,Native_Colour,Turquoise
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?colorWithNames=white_ffffff,Native_Colour,White
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?colorWithNames=yellow_ffff00,Native_Colour,Yellow
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?garmentLengths=Knee-length,Length,Knee-Length
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?garmentLengths=Long,Length,Long
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?garmentLengths=Maxi,Length,Maxi
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?garmentLengths=Midi,Length,Midi
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?garmentLengths=Mini,Length,Mini
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?garmentLengths=Short,Length,Short
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?contexts=Beach,Occassion,Beach
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?contexts=Casual,Occassion,Casual
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?contexts=Formal,Occassion,Formal
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?contexts=Lounge,Occassion,Lounge
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?contexts=Office Wear,Occassion,Office Wear
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?contexts=Party,Occassion,Party
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?contexts=Sport,Occassion,Sport
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?contexts=Wedding,Occassion,Wedding
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?sleeveLengths=3/4 sleeve,Sleeve_Length,3/4 Sleeve
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?sleeveLengths=Extra-long sleeve,Sleeve_Length,Extra-Long Sleeve
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?sleeveLengths=Long sleeve,Sleeve_Length,Long Sleeve
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?sleeveLengths=Short sleeve,Sleeve_Length,Short Sleeve
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?sleeveLengths=Sleeveless,Sleeve_Length,Sleeveless
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?clothingStyles=A-line, Style,A-Line
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?clothingStyles=Babydoll, Style,Babydoll
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?clothingStyles=Bandeau, Style,Bandeau
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?clothingStyles=Blazer Dress, Style,Blazer Dress
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?clothingStyles=Bodycon, Style,Bodycon
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?clothingStyles=Boxy, Style,Boxy
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?clothingStyles=Cargo, Style,Cargo
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?clothingStyles=Corset Dress, Style,Corset Dress
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?clothingStyles=Cut-out, Style,Cut-Out
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?clothingStyles=Double-breasted, Style,Double-Breasted
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?clothingStyles=Draped, Style,Draped
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?clothingStyles=Flared, Style,Flared
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?clothingStyles=Jumper, Style,Jumper
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?clothingStyles=Keyhole cutout, Style,Keyhole Cutout
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?clothingStyles=Off-the-shoulder, Style,Off-The-Shoulder
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?clothingStyles=One-shoulder, Style,One-Shoulder
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?clothingStyles=Open Back, Style,Open Back
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?clothingStyles=Open Shoulder, Style,Open Shoulder
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?clothingStyles=Pencil Dress, Style,Pencil Dress
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?clothingStyles=Plunge Back, Style,Plunge Back
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?clothingStyles=Racer back, Style,Racer Back
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?clothingStyles=Shirt Dress, Style,Shirt Dress
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?clothingStyles=Skater, Style,Skater
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?clothingStyles=Slip Dress, Style,Slip Dress
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?clothingStyles=Slit, Style,Slit
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?clothingStyles=Smocked, Style,Smocked
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?clothingStyles=Strapless, Style,Strapless
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?clothingStyles=Strappy Dress, Style,Strappy Dress
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?clothingStyles=Sweater Dress, Style,Sweater Dress
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?clothingStyles=T-shirt Dress, Style,T-Shirt Dress
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?clothingStyles=Tie-front, Style,Tie-Front
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?clothingStyles=Tunic, Style,Tunic
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?clothingStyles=Wrapover, Style,Wrapover
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?materials=Bouclé,Fabric,Bouclé
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?materials=Chiffon,Fabric,Chiffon
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?materials=Cotton,Fabric,Cotton
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?materials=Crepe,Fabric,Crepe
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?materials=Denim,Fabric,Denim
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?materials=Dobby,Fabric,Dobby
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?materials=French Terry,Fabric,French Terry
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?materials=Jersey,Fabric,Jersey
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?materials=Lace,Fabric,Lace
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?materials=Linen,Fabric,Linen
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?materials=Lyocell,Fabric,Lyocell
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?materials=Mesh,Fabric,Mesh
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?materials=Microfiber,Fabric,Microfiber
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?materials=Muslin,Fabric,Muslin
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?materials=Polyurethane Material,Fabric,Polyurethane Material
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?materials=Poplin,Fabric,Poplin
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?materials=Rayon,Fabric,Rayon
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?materials=Satin,Fabric,Satin
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?materials=Scuba,Fabric,Scuba
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?materials=Seersucker,Fabric,Seersucker
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?materials=Silk,Fabric,Silk
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?materials=Tulle,Fabric,Tulle
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?materials=Twill,Fabric,Twill
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?materials=Voile,Fabric,Voile
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?necklineStyles=Asymmetric Neckline,Neckline,Asymmetric Neckline
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?necklineStyles=Boat Neck,Neckline,Boat Neck
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?necklineStyles=Cowl Neck,Neckline,Cowl Neck
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?necklineStyles=Crew-neck,Neckline,Crew-Neck
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?necklineStyles=Halterneck,Neckline,Halterneck
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?necklineStyles=Low-cut Neckline,Neckline,Low-Cut Neckline
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?necklineStyles=Mock Turtleneck,Neckline,Mock Turtleneck
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?necklineStyles=Plunge Neckline,Neckline,Plunge Neckline
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?necklineStyles=Round Neck,Neckline,Round Neck
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?necklineStyles=Square Neckline,Neckline,Square Neckline
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?necklineStyles=Sweetheart Neckline,Neckline,Sweetheart Neckline
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?necklineStyles=Turtleneck,Neckline,Turtleneck
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?necklineStyles=V-neck,Neckline,V-Neck
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?sleeveStyles=Balloon Sleeve,Sleeve_Styling,Balloon Sleeve
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?sleeveStyles=Butterfly Sleeve,Sleeve_Styling,Butterfly Sleeve
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?sleeveStyles=Cap sleeve,Sleeve_Styling,Cap Sleeve
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?sleeveStyles=Flutter sleeve,Sleeve_Styling,Flutter Sleeve
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?sleeveStyles=Puff Sleeve,Sleeve_Styling,Puff Sleeve
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?sleeveStyles=Raglan Sleeve,Sleeve_Styling,Raglan Sleeve
Clothing,Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses.html?sleeveStyles=Trumpet Sleeve,Sleeve_Styling,Trumpet Sleeve
Clothing,One Shoulder Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/one-shoulder.html?colorWithNames=beige_f5f5dc,Native_Colour,Beige
Clothing,One Shoulder Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/one-shoulder.html?colorWithNames=black_000000,Native_Colour,Black
Clothing,One Shoulder Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/one-shoulder.html?colorWithNames=gray_808080,Native_Colour,Gray
Clothing,One Shoulder Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/one-shoulder.html?colorWithNames=green_008000,Native_Colour,Green
Clothing,One Shoulder Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/one-shoulder.html?colorWithNames=multi_000000,Native_Colour,Multi
Clothing,One Shoulder Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/one-shoulder.html?colorWithNames=pink_ffc0cb,Native_Colour,Pink
Clothing,One Shoulder Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/one-shoulder.html?colorWithNames=white_ffffff,Native_Colour,White
Clothing,One Shoulder Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/one-shoulder.html?clothingStyles=A-line, Style,A-Line
Clothing,One Shoulder Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/one-shoulder.html?clothingStyles=Bodycon, Style,Bodycon
Clothing,One Shoulder Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/one-shoulder.html?clothingStyles=Draped, Style,Draped
Clothing,One Shoulder Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/one-shoulder.html?clothingStyles=Flared, Style,Flared
Clothing,One Shoulder Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/one-shoulder.html?clothingStyles=One-shoulder, Style,One-Shoulder
Clothing,One Shoulder Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/one-shoulder.html?clothingStyles=Slit, Style,Slit
Clothing,One Shoulder Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/one-shoulder.html?necklineStyles=Asymmetric Neckline,Neckline,Asymmetric Neckline
Clothing,One Shoulder Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/one-shoulder.html?garmentLengths=Long,Length,Long
Clothing,One Shoulder Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/one-shoulder.html?garmentLengths=Midi,Length,Midi
Clothing,One Shoulder Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/one-shoulder.html?garmentLengths=Short,Length,Short
Clothing,One Shoulder Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/one-shoulder.html?fits=Regular fit,Fit,Regular Fit
Clothing,One Shoulder Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/one-shoulder.html?fits=Slim fit,Fit,Slim Fit
Clothing,One Shoulder Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/one-shoulder.html?contexts=Casual,Occassion,Casual
Clothing,One Shoulder Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/one-shoulder.html?contexts=Formal,Occassion,Formal
Clothing,One Shoulder Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/one-shoulder.html?contexts=Party,Occassion,Party
Clothing,One Shoulder Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/one-shoulder.html?materials=Crepe,Fabric,Crepe
Clothing,One Shoulder Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/one-shoulder.html?materials=Jersey,Fabric,Jersey
Clothing,Backless Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/backless.html?colorWithNames=black_000000,Native_Colour,Black
Clothing,Backless Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/backless.html?colorWithNames=gray_808080,Native_Colour,Gray
Clothing,Backless Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/backless.html?colorWithNames=multi_000000,Native_Colour,Multi
Clothing,Backless Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/backless.html?colorWithNames=white_ffffff,Native_Colour,White
Clothing,Backless Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/backless.html?clothingStyles=A-line, Style,A-Line
Clothing,Backless Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/backless.html?clothingStyles=Babydoll, Style,Babydoll
Clothing,Backless Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/backless.html?clothingStyles=Bodycon, Style,Bodycon
Clothing,Backless Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/backless.html?clothingStyles=Cut-out, Style,Cut-Out
Clothing,Backless Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/backless.html?clothingStyles=Flared, Style,Flared
Clothing,Backless Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/backless.html?clothingStyles=Keyhole cutout, Style,Keyhole Cutout
Clothing,Backless Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/backless.html?clothingStyles=Open Back, Style,Open Back
Clothing,Backless Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/backless.html?clothingStyles=Pencil Dress, Style,Pencil Dress
Clothing,Backless Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/backless.html?clothingStyles=Slit, Style,Slit
Clothing,Backless Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/backless.html?clothingStyles=Strappy Dress, Style,Strappy Dress
Clothing,Backless Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/backless.html?necklineStyles=Halterneck,Neckline,Halterneck
Clothing,Backless Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/backless.html?necklineStyles=Round Neck,Neckline,Round Neck
Clothing,Backless Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/backless.html?necklineStyles=Square Neckline,Neckline,Square Neckline
Clothing,Backless Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www2.hm.com/en_us/ladies/shop-by-product/dresses/backless.html?necklineStyles=V-neck,Neckline,V-Neck
