Category,Subcategory1,Subcategory2,Subcategory3,Attr_Name,Attr_Value,Url
Women,Western,Outerwear,Blazers & Vests,SleeveLengths,Long Sleeve,https://api.hm.com/search-services/v1/en_us/listing/resultpage?pageSource=PLP&page=2&sort=RELEVANCE&pageId=/ladies/shop-by-product/blazers-and-waistcoats&page-size=36&categoryId=ladies_blazerswaistcoats&facets=sleeveLengths:Long sleeve&filters=sale:false||oldSale:false&touchPoint=DESKTOP&skipStockCheck=false
Women,Western,Outerwear,Blazers & Vests,SleeveLengths,Sleeveless,https://api.hm.com/search-services/v1/en_us/listing/resultpage?pageSource=PLP&page=2&sort=RELEVANCE&pageId=/ladies/shop-by-product/blazers-and-waistcoats&page-size=36&categoryId=ladies_blazerswaistcoats&facets=sleeveLengths:Sleeveless&filters=sale:false||oldSale:false&touchPoint=DESKTOP&skipStockCheck=false
Women,Western,Outerwear,Blazers & Vests,ProductGroups,Outerwear,https://api.hm.com/search-services/v1/en_us/listing/resultpage?pageSource=PLP&page=2&sort=RELEVANCE&pageId=/ladies/shop-by-product/blazers-and-waistcoats&page-size=36&categoryId=ladies_blazerswaistcoats&facets=productGroups:Outerwear&filters=sale:false||oldSale:false&touchPoint=DESKTOP&skipStockCheck=false
Women,Western,Outerwear,Blazers & Vests,ColourShades,Baby Blue,https://api.hm.com/search-services/v1/en_us/listing/resultpage?pageSource=PLP&page=2&sort=RELEVANCE&pageId=/ladies/shop-by-product/blazers-and-waistcoats&page-size=36&categoryId=ladies_blazerswaistcoats&facets=colourShades:Baby blue&filters=sale:false||oldSale:false&touchPoint=DESKTOP&skipStockCheck=false
Women,Western,Outerwear,Blazers & Vests,ColourShades,Blue Gray,https://api.hm.com/search-services/v1/en_us/listing/resultpage?pageSource=PLP&page=2&sort=RELEVANCE&pageId=/ladies/shop-by-product/blazers-and-waistcoats&page-size=36&categoryId=ladies_blazerswaistcoats&facets=colourShades:Blue gray&filters=sale:false||oldSale:false&touchPoint=DESKTOP&skipStockCheck=false
Women,Western,Outerwear,Blazers & Vests,ColourShades,Bright Blue,https://api.hm.com/search-services/v1/en_us/listing/resultpage?pageSource=PLP&page=2&sort=RELEVANCE&pageId=/ladies/shop-by-product/blazers-and-waistcoats&page-size=36&categoryId=ladies_blazerswaistcoats&facets=colourShades:Bright blue&filters=sale:false||oldSale:false&touchPoint=DESKTOP&skipStockCheck=false
Women,Western,Outerwear,Blazers & Vests,ColourShades,Charcoal,https://api.hm.com/search-services/v1/en_us/listing/resultpage?pageSource=PLP&page=2&sort=RELEVANCE&pageId=/ladies/shop-by-product/blazers-and-waistcoats&page-size=36&categoryId=ladies_blazerswaistcoats&facets=colourShades:Charcoal&filters=sale:false||oldSale:false&touchPoint=DESKTOP&skipStockCheck=false
Women,Western,Outerwear,Blazers & Vests,ColourShades,Cobalt Blue,https://api.hm.com/search-services/v1/en_us/listing/resultpage?pageSource=PLP&page=2&sort=RELEVANCE&pageId=/ladies/shop-by-product/blazers-and-waistcoats&page-size=36&categoryId=ladies_blazerswaistcoats&facets=colourShades:Cobalt blue&filters=sale:false||oldSale:false&touchPoint=DESKTOP&skipStockCheck=false
Women,Western,Outerwear,Blazers & Vests,ColourShades,Cream,https://api.hm.com/search-services/v1/en_us/listing/resultpage?pageSource=PLP&page=2&sort=RELEVANCE&pageId=/ladies/shop-by-product/blazers-and-waistcoats&page-size=36&categoryId=ladies_blazerswaistcoats&facets=colourShades:Cream&filters=sale:false||oldSale:false&touchPoint=DESKTOP&skipStockCheck=false
Women,Western,Outerwear,Blazers & Vests,ColourShades,Dark Blue,https://api.hm.com/search-services/v1/en_us/listing/resultpage?pageSource=PLP&page=2&sort=RELEVANCE&pageId=/ladies/shop-by-product/blazers-and-waistcoats&page-size=36&categoryId=ladies_blazerswaistcoats&facets=colourShades:Dark blue&filters=sale:false||oldSale:false&touchPoint=DESKTOP&skipStockCheck=false
