Category,Product_Category,Subcategory1,Subcategory2,Subcategory3,Product_Type,Url,Attr_Name,Attr_Value
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Wedding Dresses,https://www2.hm.com/en_us/women/products/dresses/wedding-guest-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?contexts=party,Occasion,Party
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Wedding Dresses,https://www2.hm.com/en_us/women/products/dresses/wedding-guest-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?concepts=divided,Concept,DIVIDED
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Wedding Dresses,https://www2.hm.com/en_us/women/products/dresses/wedding-guest-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?concepts=everydayfashion,Concept,EVERYDAY FASHION
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Wedding Dresses,https://www2.hm.com/en_us/women/products/dresses/wedding-guest-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?concepts=hmedition,Concept,H&M EDITION
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Wedding Dresses,https://www2.hm.com/en_us/women/products/dresses/wedding-guest-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?concepts=hm,Concept,H&M+
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Wedding Dresses,https://www2.hm.com/en_us/women/products/dresses/wedding-guest-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?concepts=modernclassic,Concept,MODERN CLASSIC
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Wedding Dresses,https://www2.hm.com/en_us/women/products/dresses/wedding-guest-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?qualities=hmpremiumselection,Quality,H&M Premium Selection
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Wedding Dresses,https://www2.hm.com/en_us/women/products/dresses/wedding-guest-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?materials=chiffon,Material,Chiffon
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Wedding Dresses,https://www2.hm.com/en_us/women/products/dresses/wedding-guest-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?materials=cotton,Material,Cotton
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Wedding Dresses,https://www2.hm.com/en_us/women/products/dresses/wedding-guest-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?materials=jersey,Material,Jersey
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Wedding Dresses,https://www2.hm.com/en_us/women/products/dresses/wedding-guest-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?materials=lace,Material,Lace
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Wedding Dresses,https://www2.hm.com/en_us/women/products/dresses/wedding-guest-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?materials=linen,Material,Linen
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Wedding Dresses,https://www2.hm.com/en_us/women/products/dresses/wedding-guest-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?materials=mesh,Material,Mesh
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Wedding Dresses,https://www2.hm.com/en_us/women/products/dresses/wedding-guest-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?materials=satin,Material,Satin
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Wedding Dresses,https://www2.hm.com/en_us/women/products/dresses/wedding-guest-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?materials=silk,Material,Silk
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?patterns=color-block,Pattern,color-block
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?patterns=dotted,Pattern,dotted
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?patterns=floral,Pattern,floral
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?patterns=leopard-print,Pattern,leopard-print
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?patterns=patterned,Pattern,patterned
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?patterns=solid-color,Pattern,solid-color
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?patterns=striped,Pattern,striped
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?patterns=zebra-print,Pattern,zebra-print
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?productTypes=dress,Product type,Dress
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?clothingStyles=a-line,Style,A-line
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?clothingStyles=babydoll,Style,Babydoll
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?clothingStyles=flared,Style,Flared
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?clothingStyles=keyhole,Style,Keyhole
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?clothingStyles=openback,Style,Open Back
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?clothingStyles=overalldress,Style,Overall Dress
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?clothingStyles=plungeback,Style,Plunge Back
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?clothingStyles=slipdress,Style,Slip Dress
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?clothingStyles=strappydress,Style,Strappy Dress
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?necklineStyles=boatneck,Neckline,Boat Neck
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?necklineStyles=halterneck,Neckline,Halterneck
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?necklineStyles=low-cutneckline,Neckline,Low-cut Neckline
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?necklineStyles=roundneck,Neckline,Round Neck
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?necklineStyles=squareneckline,Neckline,Square Neckline
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?necklineStyles=v-neck,Neckline,V-neck
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?sleeveLengths=longsleeve,Sleeve length,Long sleeve
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?sleeveLengths=shortsleeve,Sleeve length,Short sleeve
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?sleeveLengths=sleeveless,Sleeve length,Sleeveless
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?waistRises=highwaist,Waist rise,High waist
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?garmentLengths=long,Length,Long
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?garmentLengths=midi,Length,Midi
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?garmentLengths=short,Length,Short
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?sleeveStyles=balloonsleeve,Sleeve style,Balloon Sleeve
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?sleeveStyles=puffsleeve,Sleeve style,Puff Sleeve
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?sleeveStyles=raglansleeve,Sleeve style,Raglan Sleeve
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?collarStyles=stand-upcollar,Collar,Stand-up Collar
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?fits=fitted,Fit,Fitted
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?fits=loosefit,Fit,Loose fit
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?fits=regularfit,Fit,Regular fit
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?fits=slimfit,Fit,Slim fit
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?contexts=casual,Occasion,Casual
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?contexts=formal,Occasion,Formal
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?contexts=party,Occasion,Party
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?concepts=basics,Concept,BASICS
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?concepts=divided,Concept,DIVIDED
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,A-Line Dresses,https://www2.hm.com/en_us/women/products/dresses/a-line/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?concepts=everydayfashion,Concept,EVERYDAY FASHION
