Category,Product_Category,Subcategory1,Subcategory2,Subcategory3,Url,Attr_Name,Attr_Value
Women,Clothing,Western,Topwear,Tops,https://www.aliceandolivia.com/on/demandware.store/Sites-aando-Site/default/Search-ShowAjax?cgid=tops&prefn1=color&prefv1=ORANGE&start=0&sz=16&pageTypeContext=Search-Show,COLOR,ORANGE
Women,Clothing,Western,Topwear,Tops,https://www.aliceandolivia.com/on/demandware.store/Sites-aando-Site/default/Search-ShowAjax?cgid=tops&prefn1=color&prefv1=GOLD&start=0&sz=16&pageTypeContext=Search-Show,COLOR,GOLD
Women,Clothing,Western,Topwear,Tops,https://www.aliceandolivia.com/on/demandware.store/Sites-aando-Site/default/Search-ShowAjax?cgid=tops&prefn1=color&prefv1=YELLOW&start=0&sz=16&pageTypeContext=Search-Show,COLOR,YELLOW
Women,Clothing,Western,Topwear,Tops,https://www.aliceandolivia.com/on/demandware.store/Sites-aando-Site/default/Search-ShowAjax?cgid=tops&prefn1=color&prefv1=TAN&start=0&sz=16&pageTypeContext=Search-Show,COLOR,TAN
Women,Clothing,Western,Topwear,Tops,https://www.aliceandolivia.com/on/demandware.store/Sites-aando-Site/default/Search-ShowAjax?cgid=tops&prefn1=color&prefv1=GREEN&start=0&sz=16&pageTypeContext=Search-Show,COLOR,GREEN
Women,Clothing,Western,Topwear,Tops,https://www.aliceandolivia.com/on/demandware.store/Sites-aando-Site/default/Search-ShowAjax?cgid=tops&prefn1=color&prefv1=WHITE&start=0&sz=16&pageTypeContext=Search-Show,COLOR,WHITE
Women,Clothing,Western,Topwear,Tops,https://www.aliceandolivia.com/on/demandware.store/Sites-aando-Site/default/Search-ShowAjax?cgid=tops&prefn1=color&prefv1=BLUE&start=0&sz=16&pageTypeContext=Search-Show,COLOR,BLUE
Women,Clothing,Western,Topwear,Tops,https://www.aliceandolivia.com/on/demandware.store/Sites-aando-Site/default/Search-ShowAjax?cgid=tops&prefn1=color&prefv1=GREY&start=0&sz=16&pageTypeContext=Search-Show,COLOR,GREY
Women,Clothing,Western,Topwear,Tops,https://www.aliceandolivia.com/on/demandware.store/Sites-aando-Site/default/Search-ShowAjax?cgid=tops&prefn1=color&prefv1=PINK&start=0&sz=16&pageTypeContext=Search-Show,COLOR,PINK
Women,Clothing,Western,Topwear,Tops,https://www.aliceandolivia.com/on/demandware.store/Sites-aando-Site/default/Search-ShowAjax?cgid=tops&prefn1=color&prefv1=BLACK&start=0&sz=16&pageTypeContext=Search-Show,COLOR,BLACK
Women,Clothing,Western,Topwear,Tops,https://www.aliceandolivia.com/on/demandware.store/Sites-aando-Site/default/Search-ShowAjax?cgid=tops&prefn1=color&prefv1=MULTI&start=0&sz=16&pageTypeContext=Search-Show,COLOR,MULTI
Women,Clothing,Western,Topwear,Tops,https://www.aliceandolivia.com/on/demandware.store/Sites-aando-Site/default/Search-ShowAjax?cgid=tops&pmin=51%2e00&pmax=251%2e00&start=0&sz=16&pageTypeContext=Search-Show,PRICE,$50 - $250
Women,Clothing,Western,Topwear,Tops,https://www.aliceandolivia.com/on/demandware.store/Sites-aando-Site/default/Search-ShowAjax?cgid=tops&pmin=251%2e00&pmax=501%2e00&start=0&sz=16&pageTypeContext=Search-Show,PRICE,$250 - $500
Women,Clothing,Western,Topwear,Tops,https://www.aliceandolivia.com/on/demandware.store/Sites-aando-Site/default/Search-ShowAjax?cgid=tops&pmin=501%2e00&pmax=1%2c001%2e00&start=0&sz=16&pageTypeContext=Search-Show,PRICE,$500 - $1000
Women,Clothing,Western,Topwear,Tops,https://www.aliceandolivia.com/on/demandware.store/Sites-aando-Site/default/Search-ShowAjax?cgid=tops&prefn1=topsByStyle&prefv1=Blouses&start=0&sz=16&pageTypeContext=Search-Show,Style,BLOUSES
Women,Clothing,Western,Topwear,Tops,https://www.aliceandolivia.com/on/demandware.store/Sites-aando-Site/default/Search-ShowAjax?cgid=tops&prefn1=topsByStyle&prefv1=Bodysuits&start=0&sz=16&pageTypeContext=Search-Show,Style,BODYSUITS
Women,Clothing,Western,Topwear,Tops,https://www.aliceandolivia.com/on/demandware.store/Sites-aando-Site/default/Search-ShowAjax?cgid=tops&prefn1=topsByStyle&prefv1=Crop%20Tops&start=0&sz=16&pageTypeContext=Search-Show,Style,CROP TOPS
Women,Clothing,Western,Topwear,Tops,https://www.aliceandolivia.com/on/demandware.store/Sites-aando-Site/default/Search-ShowAjax?cgid=tops&prefn1=topsByStyle&prefv1=Puff%20Sleeve&start=0&sz=16&pageTypeContext=Search-Show,Style,PUFF SLEEVE
Women,Clothing,Western,Topwear,Tops,https://www.aliceandolivia.com/on/demandware.store/Sites-aando-Site/default/Search-ShowAjax?cgid=tops&prefn1=topsByStyle&prefv1=Sweatshirts&start=0&sz=16&pageTypeContext=Search-Show,Style,SWEATSHIRTS
Women,Clothing,Western,Topwear,Tops,https://www.aliceandolivia.com/on/demandware.store/Sites-aando-Site/default/Search-ShowAjax?cgid=tops&prefn1=topsByStyle&prefv1=Tanks&start=0&sz=16&pageTypeContext=Search-Show,Style,TANKS
Women,Clothing,Western,Topwear,Tops,https://www.aliceandolivia.com/on/demandware.store/Sites-aando-Site/default/Search-ShowAjax?cgid=tops&prefn1=topsByStyle&prefv1=T-Shirts&start=0&sz=16&pageTypeContext=Search-Show,Style,T-SHIRTS
Women,Clothing,Western,Topwear,Tops,https://www.aliceandolivia.com/on/demandware.store/Sites-aando-Site/default/Search-ShowAjax?cgid=tops&prefn1=TopsSleeveLength&prefv1=3%2f4%20Sleeve&start=0&sz=16&pageTypeContext=Search-Show,Sleeve Length,3/4 SLEEVE
Women,Clothing,Western,Topwear,Tops,https://www.aliceandolivia.com/on/demandware.store/Sites-aando-Site/default/Search-ShowAjax?cgid=tops&prefn1=TopsSleeveLength&prefv1=Long%20Sleeve&start=0&sz=16&pageTypeContext=Search-Show,Sleeve Length,LONG SLEEVE
Women,Clothing,Western,Topwear,Tops,https://www.aliceandolivia.com/on/demandware.store/Sites-aando-Site/default/Search-ShowAjax?cgid=tops&prefn1=TopsSleeveLength&prefv1=Short%20Sleeve&start=0&sz=16&pageTypeContext=Search-Show,Sleeve Length,SHORT SLEEVE
Women,Clothing,Western,Topwear,Tops,https://www.aliceandolivia.com/on/demandware.store/Sites-aando-Site/default/Search-ShowAjax?cgid=tops&prefn1=TopsSleeveLength&prefv1=Sleeveless&start=0&sz=16&pageTypeContext=Search-Show,Sleeve Length,SLEEVELESS
