Product_Category,Category,Subcategory1,Subcategory2,Subcategory3,Attr_Name,Attr_Value,Url
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Occasion,Wedding,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&occasion=178282644&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Color,Silver,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&color=1005&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Color,Black,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&color=1017&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Color,Gray,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&color=1018&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Color,Red,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&color=1019&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Color,Pink,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&color=1020&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Color,Blue,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&color=1021&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Color,Green,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&color=1022&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Color,Brown,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&color=1023&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Color,Multi,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&color=1025&vendor=Certona&trackingid=309892845958361
