Product_Category,Category,Subcategory1,Subcategory2,Subcategory3,Attr_Name,Attr_Value,Url
Clothing,Women,Western,Bottomwear,Pants,Color,Black,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=67595&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&color=1017&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Bottomwear,Pants,Color,Gray,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=67595&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&color=1018&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Bottomwear,Pants,Color,Red,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=67595&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&color=1019&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Bottomwear,Pants,Color,Blue,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=67595&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&color=1021&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Bottomwear,Pants,Color,Green,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=67595&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&color=1022&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Bottomwear,Pants,Color,Brown,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=67595&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&color=1023&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Bottomwear,Pants,Color,Multi,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=67595&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&color=1025&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Bottomwear,Pants,Color,White,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=67595&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&color=1029&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Bottomwear,Pants,Color,Beige,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=67595&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&color=1040&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Bottomwear,Pants,Fabric Material,Leather,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=67595&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&fabricMaterial=2100&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Bottomwear,Pants,Fabric Material,Ponte,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=67595&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&fabricMaterial=2976&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Bottomwear,Pants,New Style,Pants,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=67595&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&newStyle=224&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Bottomwear,Pants,New Style,Suiting,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=67595&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&newStyle=1701&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Bottomwear,Pants,style,Wide Leg Pants,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=67595&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&style=1108821&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Bottomwear,Pants,style,Straight-Fit Pants,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=67595&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&style=1050786&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Bottomwear,Pants,style,Relaxed-Fit Pants,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=67595&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&style=3036328&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Bottomwear,Pants,style,Slim-Fit Pants,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=67595&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&style=1173984&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Bottomwear,Pants,style,Flare Pants,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=67595&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&style=3022009&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Bottomwear,Pants,style,Skinny-Fit Pants,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=67595&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&style=1009305&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Bottomwear,Pants,style,Anyday Pants,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=67595&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&style=3036330&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Bottomwear,Pants,style,Tailored Pants,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=67595&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&style=3036331&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Bottomwear,Pants,style,Ponte Pants,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=67595&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&style=1173041&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Bottomwear,Pants,style,Petite Pants,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=67595&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&style=1180412&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Bottomwear,Pants,style,Sale Pants,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=67595&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&style=1179771&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Bottomwear,Pants,Department,Women,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=67595&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&department=136&vendor=Certona&trackingid=309892845958361
