Product_Category,Category,Subcategory1,Subcategory2,Subcategory3,Attr_Name,Attr_Value,Url
Clothing,Women,Western,Topwear,T-Shirts,Color,Multi,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=1055063&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&color=1025&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Topwear,T-Shirts,Color,Gold,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=1055063&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&color=1026&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Topwear,T-Shirts,Color,White,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=1055063&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&color=1029&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Topwear,T-Shirts,Color,Yellow,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=1055063&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&color=1031&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Topwear,T-Shirts,Color,Orange,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=1055063&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&color=1034&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Topwear,T-Shirts,Color,Beige,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=1055063&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&color=1040&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Topwear,T-Shirts,Fabric Material,Linen,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=1055063&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&fabricMaterial=1943&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Topwear,T-Shirts,Fabric Material,Ponte,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=1055063&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&fabricMaterial=2976&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Topwear,T-Shirts,__,__,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=1055063&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&newStyle=198&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Topwear,T-Shirts,__,__,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=1055063&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&newStyle=235&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Topwear,T-Shirts,New Style,Polos,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=1055063&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&newStyle=236&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Topwear,T-Shirts,New Style,Vests,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=1055063&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&newStyle=444&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Topwear,T-Shirts,New Style,Tank,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=1055063&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&newStyle=967&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Topwear,T-Shirts,New Style,Suiting,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=1055063&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&newStyle=1701&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Topwear,T-Shirts,Value_1,Long Sleeve T-Shirts,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=1055063&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&style=1061037&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Topwear,T-Shirts,style,Tank Tops,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=1055063&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&style=1055066&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Topwear,T-Shirts,Value_1,Short Sleeve T-Shirts,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=1055063&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&style=1055065&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Topwear,T-Shirts,style,Refined T-Shirts,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=1055063&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&style=3015706&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Topwear,T-Shirts,Value_1,Petite T-Shirts,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=1055063&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&style=1180708&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Topwear,T-Shirts,Value_1,Sale Tees,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=1055063&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&style=1179768&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Topwear,T-Shirts,Department,Women,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=1055063&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&department=136&vendor=Certona&trackingid=309892845958361
