Product_Category,Category,Subcategory1,Subcategory2,Subcategory3,Url,Attr_Name,Attr_Value
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,https://www.davidsbridal.com/api/graphql?query=query+getCategoryProducts%28%24pageSize%3AInt%21%24currentPage%3AInt%21%24filters%3AProductAttributeFilterInput%21%24sort%3AProductAttributeSortInput%29%7Bproducts%28pageSize%3A%24pageSize+currentPage%3A%24currentPage+filter%3A%24filters+sort%3A%24sort%29%7Bitems%7B__typename+id+...ProductDataFragment+price_range%7B...PriceRangeFragment+__typename%7Dvariant_index_data%7Bvariants%7B...VariantIndexData+__typename%7Dcount+__typename%7D...on+ConfigurableProduct%7Bis_guarantee_in_stock+__typename%7D%7Dpage_info%7Btotal_pages+__typename%7Dtotal_count+__typename%7D%7Dfragment+ProductDataFragment+on+ConfigurableProduct%7Bid+sku+uuid+name+full_url_path+facet_brand+facet_brand_value+facet_availability+facet_channel_availability+facet_subtype+descriptive_image+is_badge_coming_soon+is_pricing_final_sale+is_badge_sample_sale+is_badge_special_value+descriptive_department_id+__typename%7Dfragment+PriceRangeFragment+on+PriceRange%7Bminimum_price%7Bfinal_price%7Bcurrency+value+__typename%7Dregular_price%7Bcurrency+value+__typename%7Dmember_price%7Bcurrency+value+__typename%7D__typename%7Dmaximum_price%7Bfinal_price%7Bcurrency+value+__typename%7Dregular_price%7Bcurrency+value+__typename%7Dmember_price%7Bcurrency+value+__typename%7D__typename%7D__typename%7Dfragment+VariantIndexData+on+VariantIndexItemDataV2%7Bcolor_id+hex_code+image+is_default+__typename%7D&operationName=getCategoryProducts&variables=%7B%22currentPage%22%3A1%2C%22filters%22%3A%7B%22defining_color%22%3A%7B%22eq%22%3A%229525%22%7D%2C%22category_id%22%3A%7B%22eq%22%3A%22312%22%7D%2C%22price%22%3A%7B%7D%7D%2C%22pageSize%22%3A10%2C%22sort%22%3A%7B%22position%22%3A%22ASC%22%7D%7D,Color,Adriatic
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,https://www.davidsbridal.com/api/graphql?query=query+getCategoryProducts%28%24pageSize%3AInt%21%24currentPage%3AInt%21%24filters%3AProductAttributeFilterInput%21%24sort%3AProductAttributeSortInput%29%7Bproducts%28pageSize%3A%24pageSize+currentPage%3A%24currentPage+filter%3A%24filters+sort%3A%24sort%29%7Bitems%7B__typename+id+...ProductDataFragment+price_range%7B...PriceRangeFragment+__typename%7Dvariant_index_data%7Bvariants%7B...VariantIndexData+__typename%7Dcount+__typename%7D...on+ConfigurableProduct%7Bis_guarantee_in_stock+__typename%7D%7Dpage_info%7Btotal_pages+__typename%7Dtotal_count+__typename%7D%7Dfragment+ProductDataFragment+on+ConfigurableProduct%7Bid+sku+uuid+name+full_url_path+facet_brand+facet_brand_value+facet_availability+facet_channel_availability+facet_subtype+descriptive_image+is_badge_coming_soon+is_pricing_final_sale+is_badge_sample_sale+is_badge_special_value+descriptive_department_id+__typename%7Dfragment+PriceRangeFragment+on+PriceRange%7Bminimum_price%7Bfinal_price%7Bcurrency+value+__typename%7Dregular_price%7Bcurrency+value+__typename%7Dmember_price%7Bcurrency+value+__typename%7D__typename%7Dmaximum_price%7Bfinal_price%7Bcurrency+value+__typename%7Dregular_price%7Bcurrency+value+__typename%7Dmember_price%7Bcurrency+value+__typename%7D__typename%7D__typename%7Dfragment+VariantIndexData+on+VariantIndexItemDataV2%7Bcolor_id+hex_code+image+is_default+__typename%7D&operationName=getCategoryProducts&variables=%7B%22currentPage%22%3A1%2C%22filters%22%3A%7B%22defining_color%22%3A%7B%22eq%22%3A%22448%22%7D%2C%22category_id%22%3A%7B%22eq%22%3A%22312%22%7D%2C%22price%22%3A%7B%7D%7D%2C%22pageSize%22%3A10%2C%22sort%22%3A%7B%22position%22%3A%22ASC%22%7D%7D,Color,Apple
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,https://www.davidsbridal.com/api/graphql?query=query+getCategoryProducts%28%24pageSize%3AInt%21%24currentPage%3AInt%21%24filters%3AProductAttributeFilterInput%21%24sort%3AProductAttributeSortInput%29%7Bproducts%28pageSize%3A%24pageSize+currentPage%3A%24currentPage+filter%3A%24filters+sort%3A%24sort%29%7Bitems%7B__typename+id+...ProductDataFragment+price_range%7B...PriceRangeFragment+__typename%7Dvariant_index_data%7Bvariants%7B...VariantIndexData+__typename%7Dcount+__typename%7D...on+ConfigurableProduct%7Bis_guarantee_in_stock+__typename%7D%7Dpage_info%7Btotal_pages+__typename%7Dtotal_count+__typename%7D%7Dfragment+ProductDataFragment+on+ConfigurableProduct%7Bid+sku+uuid+name+full_url_path+facet_brand+facet_brand_value+facet_availability+facet_channel_availability+facet_subtype+descriptive_image+is_badge_coming_soon+is_pricing_final_sale+is_badge_sample_sale+is_badge_special_value+descriptive_department_id+__typename%7Dfragment+PriceRangeFragment+on+PriceRange%7Bminimum_price%7Bfinal_price%7Bcurrency+value+__typename%7Dregular_price%7Bcurrency+value+__typename%7Dmember_price%7Bcurrency+value+__typename%7D__typename%7Dmaximum_price%7Bfinal_price%7Bcurrency+value+__typename%7Dregular_price%7Bcurrency+value+__typename%7Dmember_price%7Bcurrency+value+__typename%7D__typename%7D__typename%7Dfragment+VariantIndexData+on+VariantIndexItemDataV2%7Bcolor_id+hex_code+image+is_default+__typename%7D&operationName=getCategoryProducts&variables=%7B%22currentPage%22%3A1%2C%22filters%22%3A%7B%22defining_color%22%3A%7B%22eq%22%3A%221175%22%7D%2C%22category_id%22%3A%7B%22eq%22%3A%22312%22%7D%2C%22price%22%3A%7B%7D%7D%2C%22pageSize%22%3A10%2C%22sort%22%3A%7B%22position%22%3A%22ASC%22%7D%7D,Color,Aqua
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,https://www.davidsbridal.com/api/graphql?query=query+getCategoryProducts%28%24pageSize%3AInt%21%24currentPage%3AInt%21%24filters%3AProductAttributeFilterInput%21%24sort%3AProductAttributeSortInput%29%7Bproducts%28pageSize%3A%24pageSize+currentPage%3A%24currentPage+filter%3A%24filters+sort%3A%24sort%29%7Bitems%7B__typename+id+...ProductDataFragment+price_range%7B...PriceRangeFragment+__typename%7Dvariant_index_data%7Bvariants%7B...VariantIndexData+__typename%7Dcount+__typename%7D...on+ConfigurableProduct%7Bis_guarantee_in_stock+__typename%7D%7Dpage_info%7Btotal_pages+__typename%7Dtotal_count+__typename%7D%7Dfragment+ProductDataFragment+on+ConfigurableProduct%7Bid+sku+uuid+name+full_url_path+facet_brand+facet_brand_value+facet_availability+facet_channel_availability+facet_subtype+descriptive_image+is_badge_coming_soon+is_pricing_final_sale+is_badge_sample_sale+is_badge_special_value+descriptive_department_id+__typename%7Dfragment+PriceRangeFragment+on+PriceRange%7Bminimum_price%7Bfinal_price%7Bcurrency+value+__typename%7Dregular_price%7Bcurrency+value+__typename%7Dmember_price%7Bcurrency+value+__typename%7D__typename%7Dmaximum_price%7Bfinal_price%7Bcurrency+value+__typename%7Dregular_price%7Bcurrency+value+__typename%7Dmember_price%7Bcurrency+value+__typename%7D__typename%7D__typename%7Dfragment+VariantIndexData+on+VariantIndexItemDataV2%7Bcolor_id+hex_code+image+is_default+__typename%7D&operationName=getCategoryProducts&variables=%7B%22currentPage%22%3A1%2C%22filters%22%3A%7B%22defining_color%22%3A%7B%22eq%22%3A%229303%22%7D%2C%22category_id%22%3A%7B%22eq%22%3A%22312%22%7D%2C%22price%22%3A%7B%7D%7D%2C%22pageSize%22%3A10%2C%22sort%22%3A%7B%22position%22%3A%22ASC%22%7D%7D,Color,Azure
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,https://www.davidsbridal.com/api/graphql?query=query+getCategoryProducts%28%24pageSize%3AInt%21%24currentPage%3AInt%21%24filters%3AProductAttributeFilterInput%21%24sort%3AProductAttributeSortInput%29%7Bproducts%28pageSize%3A%24pageSize+currentPage%3A%24currentPage+filter%3A%24filters+sort%3A%24sort%29%7Bitems%7B__typename+id+...ProductDataFragment+price_range%7B...PriceRangeFragment+__typename%7Dvariant_index_data%7Bvariants%7B...VariantIndexData+__typename%7Dcount+__typename%7D...on+ConfigurableProduct%7Bis_guarantee_in_stock+__typename%7D%7Dpage_info%7Btotal_pages+__typename%7Dtotal_count+__typename%7D%7Dfragment+ProductDataFragment+on+ConfigurableProduct%7Bid+sku+uuid+name+full_url_path+facet_brand+facet_brand_value+facet_availability+facet_channel_availability+facet_subtype+descriptive_image+is_badge_coming_soon+is_pricing_final_sale+is_badge_sample_sale+is_badge_special_value+descriptive_department_id+__typename%7Dfragment+PriceRangeFragment+on+PriceRange%7Bminimum_price%7Bfinal_price%7Bcurrency+value+__typename%7Dregular_price%7Bcurrency+value+__typename%7Dmember_price%7Bcurrency+value+__typename%7D__typename%7Dmaximum_price%7Bfinal_price%7Bcurrency+value+__typename%7Dregular_price%7Bcurrency+value+__typename%7Dmember_price%7Bcurrency+value+__typename%7D__typename%7D__typename%7Dfragment+VariantIndexData+on+VariantIndexItemDataV2%7Bcolor_id+hex_code+image+is_default+__typename%7D&operationName=getCategoryProducts&variables=%7B%22currentPage%22%3A1%2C%22filters%22%3A%7B%22defining_color%22%3A%7B%22eq%22%3A%2210454%22%7D%2C%22category_id%22%3A%7B%22eq%22%3A%22312%22%7D%2C%22price%22%3A%7B%7D%7D%2C%22pageSize%22%3A10%2C%22sort%22%3A%7B%22position%22%3A%22ASC%22%7D%7D,Color,Bahama
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,https://www.davidsbridal.com/api/graphql?query=query+getCategoryProducts%28%24pageSize%3AInt%21%24currentPage%3AInt%21%24filters%3AProductAttributeFilterInput%21%24sort%3AProductAttributeSortInput%29%7Bproducts%28pageSize%3A%24pageSize+currentPage%3A%24currentPage+filter%3A%24filters+sort%3A%24sort%29%7Bitems%7B__typename+id+...ProductDataFragment+price_range%7B...PriceRangeFragment+__typename%7Dvariant_index_data%7Bvariants%7B...VariantIndexData+__typename%7Dcount+__typename%7D...on+ConfigurableProduct%7Bis_guarantee_in_stock+__typename%7D%7Dpage_info%7Btotal_pages+__typename%7Dtotal_count+__typename%7D%7Dfragment+ProductDataFragment+on+ConfigurableProduct%7Bid+sku+uuid+name+full_url_path+facet_brand+facet_brand_value+facet_availability+facet_channel_availability+facet_subtype+descriptive_image+is_badge_coming_soon+is_pricing_final_sale+is_badge_sample_sale+is_badge_special_value+descriptive_department_id+__typename%7Dfragment+PriceRangeFragment+on+PriceRange%7Bminimum_price%7Bfinal_price%7Bcurrency+value+__typename%7Dregular_price%7Bcurrency+value+__typename%7Dmember_price%7Bcurrency+value+__typename%7D__typename%7Dmaximum_price%7Bfinal_price%7Bcurrency+value+__typename%7Dregular_price%7Bcurrency+value+__typename%7Dmember_price%7Bcurrency+value+__typename%7D__typename%7D__typename%7Dfragment+VariantIndexData+on+VariantIndexItemDataV2%7Bcolor_id+hex_code+image+is_default+__typename%7D&operationName=getCategoryProducts&variables=%7B%22currentPage%22%3A1%2C%22filters%22%3A%7B%22defining_color%22%3A%7B%22eq%22%3A%22464%22%7D%2C%22category_id%22%3A%7B%22eq%22%3A%22312%22%7D%2C%22price%22%3A%7B%7D%7D%2C%22pageSize%22%3A10%2C%22sort%22%3A%7B%22position%22%3A%22ASC%22%7D%7D,Color,Ballet
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,https://www.davidsbridal.com/api/graphql?query=query+getCategoryProducts%28%24pageSize%3AInt%21%24currentPage%3AInt%21%24filters%3AProductAttributeFilterInput%21%24sort%3AProductAttributeSortInput%29%7Bproducts%28pageSize%3A%24pageSize+currentPage%3A%24currentPage+filter%3A%24filters+sort%3A%24sort%29%7Bitems%7B__typename+id+...ProductDataFragment+price_range%7B...PriceRangeFragment+__typename%7Dvariant_index_data%7Bvariants%7B...VariantIndexData+__typename%7Dcount+__typename%7D...on+ConfigurableProduct%7Bis_guarantee_in_stock+__typename%7D%7Dpage_info%7Btotal_pages+__typename%7Dtotal_count+__typename%7D%7Dfragment+ProductDataFragment+on+ConfigurableProduct%7Bid+sku+uuid+name+full_url_path+facet_brand+facet_brand_value+facet_availability+facet_channel_availability+facet_subtype+descriptive_image+is_badge_coming_soon+is_pricing_final_sale+is_badge_sample_sale+is_badge_special_value+descriptive_department_id+__typename%7Dfragment+PriceRangeFragment+on+PriceRange%7Bminimum_price%7Bfinal_price%7Bcurrency+value+__typename%7Dregular_price%7Bcurrency+value+__typename%7Dmember_price%7Bcurrency+value+__typename%7D__typename%7Dmaximum_price%7Bfinal_price%7Bcurrency+value+__typename%7Dregular_price%7Bcurrency+value+__typename%7Dmember_price%7Bcurrency+value+__typename%7D__typename%7D__typename%7Dfragment+VariantIndexData+on+VariantIndexItemDataV2%7Bcolor_id+hex_code+image+is_default+__typename%7D&operationName=getCategoryProducts&variables=%7B%22currentPage%22%3A1%2C%22filters%22%3A%7B%22defining_color%22%3A%7B%22eq%22%3A%22470%22%7D%2C%22category_id%22%3A%7B%22eq%22%3A%22312%22%7D%2C%22price%22%3A%7B%7D%7D%2C%22pageSize%22%3A10%2C%22sort%22%3A%7B%22position%22%3A%22ASC%22%7D%7D,Color,Begonia
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,https://www.davidsbridal.com/api/graphql?query=query+getCategoryProducts%28%24pageSize%3AInt%21%24currentPage%3AInt%21%24filters%3AProductAttributeFilterInput%21%24sort%3AProductAttributeSortInput%29%7Bproducts%28pageSize%3A%24pageSize+currentPage%3A%24currentPage+filter%3A%24filters+sort%3A%24sort%29%7Bitems%7B__typename+id+...ProductDataFragment+price_range%7B...PriceRangeFragment+__typename%7Dvariant_index_data%7Bvariants%7B...VariantIndexData+__typename%7Dcount+__typename%7D...on+ConfigurableProduct%7Bis_guarantee_in_stock+__typename%7D%7Dpage_info%7Btotal_pages+__typename%7Dtotal_count+__typename%7D%7Dfragment+ProductDataFragment+on+ConfigurableProduct%7Bid+sku+uuid+name+full_url_path+facet_brand+facet_brand_value+facet_availability+facet_channel_availability+facet_subtype+descriptive_image+is_badge_coming_soon+is_pricing_final_sale+is_badge_sample_sale+is_badge_special_value+descriptive_department_id+__typename%7Dfragment+PriceRangeFragment+on+PriceRange%7Bminimum_price%7Bfinal_price%7Bcurrency+value+__typename%7Dregular_price%7Bcurrency+value+__typename%7Dmember_price%7Bcurrency+value+__typename%7D__typename%7Dmaximum_price%7Bfinal_price%7Bcurrency+value+__typename%7Dregular_price%7Bcurrency+value+__typename%7Dmember_price%7Bcurrency+value+__typename%7D__typename%7D__typename%7Dfragment+VariantIndexData+on+VariantIndexItemDataV2%7Bcolor_id+hex_code+image+is_default+__typename%7D&operationName=getCategoryProducts&variables=%7B%22currentPage%22%3A1%2C%22filters%22%3A%7B%22defining_color%22%3A%7B%22eq%22%3A%221095%22%7D%2C%22category_id%22%3A%7B%22eq%22%3A%22312%22%7D%2C%22price%22%3A%7B%7D%7D%2C%22pageSize%22%3A10%2C%22sort%22%3A%7B%22position%22%3A%22ASC%22%7D%7D,Color,Beige
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,https://www.davidsbridal.com/api/graphql?query=query+getCategoryProducts%28%24pageSize%3AInt%21%24currentPage%3AInt%21%24filters%3AProductAttributeFilterInput%21%24sort%3AProductAttributeSortInput%29%7Bproducts%28pageSize%3A%24pageSize+currentPage%3A%24currentPage+filter%3A%24filters+sort%3A%24sort%29%7Bitems%7B__typename+id+...ProductDataFragment+price_range%7B...PriceRangeFragment+__typename%7Dvariant_index_data%7Bvariants%7B...VariantIndexData+__typename%7Dcount+__typename%7D...on+ConfigurableProduct%7Bis_guarantee_in_stock+__typename%7D%7Dpage_info%7Btotal_pages+__typename%7Dtotal_count+__typename%7D%7Dfragment+ProductDataFragment+on+ConfigurableProduct%7Bid+sku+uuid+name+full_url_path+facet_brand+facet_brand_value+facet_availability+facet_channel_availability+facet_subtype+descriptive_image+is_badge_coming_soon+is_pricing_final_sale+is_badge_sample_sale+is_badge_special_value+descriptive_department_id+__typename%7Dfragment+PriceRangeFragment+on+PriceRange%7Bminimum_price%7Bfinal_price%7Bcurrency+value+__typename%7Dregular_price%7Bcurrency+value+__typename%7Dmember_price%7Bcurrency+value+__typename%7D__typename%7Dmaximum_price%7Bfinal_price%7Bcurrency+value+__typename%7Dregular_price%7Bcurrency+value+__typename%7Dmember_price%7Bcurrency+value+__typename%7D__typename%7D__typename%7Dfragment+VariantIndexData+on+VariantIndexItemDataV2%7Bcolor_id+hex_code+image+is_default+__typename%7D&operationName=getCategoryProducts&variables=%7B%22currentPage%22%3A1%2C%22filters%22%3A%7B%22defining_color%22%3A%7B%22eq%22%3A%228013%22%7D%2C%22category_id%22%3A%7B%22eq%22%3A%22312%22%7D%2C%22price%22%3A%7B%7D%7D%2C%22pageSize%22%3A10%2C%22sort%22%3A%7B%22position%22%3A%22ASC%22%7D%7D,Color,Bermuda
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,https://www.davidsbridal.com/api/graphql?query=query+getCategoryProducts%28%24pageSize%3AInt%21%24currentPage%3AInt%21%24filters%3AProductAttributeFilterInput%21%24sort%3AProductAttributeSortInput%29%7Bproducts%28pageSize%3A%24pageSize+currentPage%3A%24currentPage+filter%3A%24filters+sort%3A%24sort%29%7Bitems%7B__typename+id+...ProductDataFragment+price_range%7B...PriceRangeFragment+__typename%7Dvariant_index_data%7Bvariants%7B...VariantIndexData+__typename%7Dcount+__typename%7D...on+ConfigurableProduct%7Bis_guarantee_in_stock+__typename%7D%7Dpage_info%7Btotal_pages+__typename%7Dtotal_count+__typename%7D%7Dfragment+ProductDataFragment+on+ConfigurableProduct%7Bid+sku+uuid+name+full_url_path+facet_brand+facet_brand_value+facet_availability+facet_channel_availability+facet_subtype+descriptive_image+is_badge_coming_soon+is_pricing_final_sale+is_badge_sample_sale+is_badge_special_value+descriptive_department_id+__typename%7Dfragment+PriceRangeFragment+on+PriceRange%7Bminimum_price%7Bfinal_price%7Bcurrency+value+__typename%7Dregular_price%7Bcurrency+value+__typename%7Dmember_price%7Bcurrency+value+__typename%7D__typename%7Dmaximum_price%7Bfinal_price%7Bcurrency+value+__typename%7Dregular_price%7Bcurrency+value+__typename%7Dmember_price%7Bcurrency+value+__typename%7D__typename%7D__typename%7Dfragment+VariantIndexData+on+VariantIndexItemDataV2%7Bcolor_id+hex_code+image+is_default+__typename%7D&operationName=getCategoryProducts&variables=%7B%22currentPage%22%3A1%2C%22filters%22%3A%7B%22defining_color%22%3A%7B%22eq%22%3A%222178%22%7D%2C%22category_id%22%3A%7B%22eq%22%3A%22312%22%7D%2C%22price%22%3A%7B%7D%7D%2C%22pageSize%22%3A10%2C%22sort%22%3A%7B%22position%22%3A%22ASC%22%7D%7D,Color,Berry
