Attr_Name,Attr_Value,Product_Category,Category,Subcategory1,Subcategory2,Subcategory3,Url
Sleeve Length,Sleeveless,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Sleeve_length/Sleeveless&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Sleeve Length,Short Sleeve,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Sleeve_length/Short%20Sleeve&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Sleeve Length,3/4 Sleeve,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Sleeve_length/3%2F4%20Sleeve&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Sleeve Length,Long Sleeve,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Sleeve_length/Long%20Sleeve&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Type,A Line,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Dress_style/A%20Line&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Type,Ball Gowns,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Dress_style/Ball%20Gowns&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Type,Body-Con,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Dress_style/Body-Con&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Type,Boho,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Dress_style/Boho&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Type,Corset,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Dress_style/Corset&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Type,Cutout,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Dress_style/Cutout&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Type,Denim,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Dress_style/Denim&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Type,Embellished/Sequin,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Dress_style/Embellished%2FSequin&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Type,Fit & Flare,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Dress_style/Fit%20%26%20Flare&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Type,Floral,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Dress_style/Floral&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Type,Lace,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Dress_style/Lace&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Type,Maternity,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Dress_style/Maternity&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Type,Maxi,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Dress_style/Maxi&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Type,Mock Neck,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Dress_style/Mock%20Neck&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Type,Ruffle,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Dress_style/Ruffle&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Type,Sheath,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Dress_style/Sheath&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Type,Shift,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Dress_style/Shift&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Type,Shirt Dress,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Dress_style/Shirt%20Dress&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Type,Slip Dress,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Dress_style/Slip%20Dress&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Type,Slit,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Dress_style/Slit&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Type,Smocked,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Dress_style/Smocked&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Type,Sundress,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Dress_style/Sundress&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Type,Sweater Dress,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Dress_style/Sweater%20Dress&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Type,Two Piece,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Dress_style/Two%20Piece&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Type,Velvet,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Dress_style/Velvet&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Type,Wrap,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Dress_style/Wrap&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Type,Active,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Top_style/Active&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Type,Bell Sleeve,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Top_style/Bell%20Sleeve&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Type,Crop,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Top_style/Crop&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Type,Dressy,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Top_style/Dressy&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Type,Embellished,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Top_style/Embellished&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Type,Sheer,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Top_style/Sheer&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Type,Tank Tops,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Top_style/Tank%20Tops&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Type,Tube,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Top_style/Tube&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Type,Tunic,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Top_style/Tunic&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Type,Wrap,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Top_style/Wrap&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Neckline,Boat Neck,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Neckline/Boat%20Neck&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Neckline,Collared,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Neckline/Collared&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Neckline,Cowl Neck,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Neckline/Cowl%20Neck&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Neckline,Crew Neck,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Neckline/Crew%20Neck&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Neckline,Halter,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Neckline/Halter&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Neckline,Hooded,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Neckline/Hooded&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Neckline,Keyhole,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Neckline/Keyhole&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
Neckline,Mock Neck,Clothing,Women,Western,Topwear,Tops,https://www.macys.com/xapi/discover/v1/page?pathname=/shop/womens-clothing/all-womens-clothing/womens-tops/Neckline/Mock%20Neck&id=255&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_additionalStoreLocations=5133&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=01924d4e5a27001a8f34c6bd74680507d01d3075007e8&visitorId=80934390978429631027343511310562026974&customerId=&_deviceType=DESKTOP&_customerState=GUEST
