Attr_Name,Attr_Value,Product_Category,Category,Subcategory1,Subcategory2,Subcategory3,Url
Occasion,Party/Cocktail,Clothing,Women,Western,Topwear,Tops,https://www.bloomingdales.com/xapi/discover/v1/page?pathname=/shop/womens-apparel/tops-tees/Occasion/Party%2FCocktail&id=5619&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=0195b3922e80006aab023fd734f005077008706f00992&visitorId=30630161747800883749173251732805630882&customerId=53a08e50-d5df-4c89-9522-67f63411c88d&_deviceType=DESKTOP&_customerState=GUEST
Occasion,Patriotic,Clothing,Women,Western,Topwear,Tops,https://www.bloomingdales.com/xapi/discover/v1/page?pathname=/shop/womens-apparel/tops-tees/Occasion/Patriotic&id=5619&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=0195b3922e80006aab023fd734f005077008706f00992&visitorId=30630161747800883749173251732805630882&customerId=53a08e50-d5df-4c89-9522-67f63411c88d&_deviceType=DESKTOP&_customerState=GUEST
Occasion,Prom,Clothing,Women,Western,Topwear,Tops,https://www.bloomingdales.com/xapi/discover/v1/page?pathname=/shop/womens-apparel/tops-tees/Occasion/Prom&id=5619&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=0195b3922e80006aab023fd734f005077008706f00992&visitorId=30630161747800883749173251732805630882&customerId=53a08e50-d5df-4c89-9522-67f63411c88d&_deviceType=DESKTOP&_customerState=GUEST
Occasion,Spring,Clothing,Women,Western,Topwear,Tops,https://www.bloomingdales.com/xapi/discover/v1/page?pathname=/shop/womens-apparel/tops-tees/Occasion/Spring&id=5619&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=0195b3922e80006aab023fd734f005077008706f00992&visitorId=30630161747800883749173251732805630882&customerId=53a08e50-d5df-4c89-9522-67f63411c88d&_deviceType=DESKTOP&_customerState=GUEST
Occasion,Summer,Clothing,Women,Western,Topwear,Tops,https://www.bloomingdales.com/xapi/discover/v1/page?pathname=/shop/womens-apparel/tops-tees/Occasion/Summer&id=5619&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=0195b3922e80006aab023fd734f005077008706f00992&visitorId=30630161747800883749173251732805630882&customerId=53a08e50-d5df-4c89-9522-67f63411c88d&_deviceType=DESKTOP&_customerState=GUEST
Occasion,Vacation,Clothing,Women,Western,Topwear,Tops,https://www.bloomingdales.com/xapi/discover/v1/page?pathname=/shop/womens-apparel/tops-tees/Occasion/Vacation&id=5619&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=0195b3922e80006aab023fd734f005077008706f00992&visitorId=30630161747800883749173251732805630882&customerId=53a08e50-d5df-4c89-9522-67f63411c88d&_deviceType=DESKTOP&_customerState=GUEST
Occasion,Wedding,Clothing,Women,Western,Topwear,Tops,https://www.bloomingdales.com/xapi/discover/v1/page?pathname=/shop/womens-apparel/tops-tees/Occasion/Wedding&id=5619&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=0195b3922e80006aab023fd734f005077008706f00992&visitorId=30630161747800883749173251732805630882&customerId=53a08e50-d5df-4c89-9522-67f63411c88d&_deviceType=DESKTOP&_customerState=GUEST
Occasion,Wedding Guest,Clothing,Women,Western,Topwear,Tops,https://www.bloomingdales.com/xapi/discover/v1/page?pathname=/shop/womens-apparel/tops-tees/Occasion/Wedding%20Guest&id=5619&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=0195b3922e80006aab023fd734f005077008706f00992&visitorId=30630161747800883749173251732805630882&customerId=53a08e50-d5df-4c89-9522-67f63411c88d&_deviceType=DESKTOP&_customerState=GUEST
Occasion,Work,Clothing,Women,Western,Topwear,Tops,https://www.bloomingdales.com/xapi/discover/v1/page?pathname=/shop/womens-apparel/tops-tees/Occasion/Work&id=5619&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=0195b3922e80006aab023fd734f005077008706f00992&visitorId=30630161747800883749173251732805630882&customerId=53a08e50-d5df-4c89-9522-67f63411c88d&_deviceType=DESKTOP&_customerState=GUEST
Color,Black,Clothing,Women,Western,Topwear,Tops,https://www.bloomingdales.com/xapi/discover/v1/page?pathname=/shop/womens-apparel/tops-tees/Color_normal/Black&id=5619&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=0195b3922e80006aab023fd734f005077008706f00992&visitorId=30630161747800883749173251732805630882&customerId=53a08e50-d5df-4c89-9522-67f63411c88d&_deviceType=DESKTOP&_customerState=GUEST
