Product_Category,Product_Type,Category,Subcategory1,Subcategory2,Subcategory3,Url,Attr_Name,Attr_Value
Clothing,,Women,Western,Topwear,Tops,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fwomens-tops&filter.neckline=Mock Neck&bgfilter.navigationid=83&filter.neckline=Mock Neck&bgfilter.cookie=women&q=&userId=0b960102-08f6-4a92-97b8-d1fc33509d68&sessionId=fd48c430-c0ea-4bac-957b-1a435edc38e2&pageLoadId=d280ac2b-5695-4dba-a2b3-a180d8b90ce0,Neckline,Mock Neck
Clothing,,Women,Western,Topwear,Tops,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fwomens-tops&filter.neckline=Off Shoulder&bgfilter.navigationid=83&filter.neckline=Off Shoulder&bgfilter.cookie=women&q=&userId=0b960102-08f6-4a92-97b8-d1fc33509d68&sessionId=fd48c430-c0ea-4bac-957b-1a435edc38e2&pageLoadId=d280ac2b-5695-4dba-a2b3-a180d8b90ce0,Neckline,Off Shoulder
Clothing,,Women,Western,Topwear,Tops,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fwomens-tops&filter.neckline=Round&bgfilter.navigationid=83&filter.neckline=Round&bgfilter.cookie=women&q=&userId=0b960102-08f6-4a92-97b8-d1fc33509d68&sessionId=fd48c430-c0ea-4bac-957b-1a435edc38e2&pageLoadId=d280ac2b-5695-4dba-a2b3-a180d8b90ce0,Neckline,Round
Clothing,,Women,Western,Topwear,Tops,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fwomens-tops&filter.neckline=Square&bgfilter.navigationid=83&filter.neckline=Square&bgfilter.cookie=women&q=&userId=0b960102-08f6-4a92-97b8-d1fc33509d68&sessionId=fd48c430-c0ea-4bac-957b-1a435edc38e2&pageLoadId=d280ac2b-5695-4dba-a2b3-a180d8b90ce0,Neckline,Square
Clothing,,Women,Western,Topwear,Tops,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fwomens-tops&filter.neckline=Turtle Neck&bgfilter.navigationid=83&filter.neckline=Turtle Neck&bgfilter.cookie=women&q=&userId=0b960102-08f6-4a92-97b8-d1fc33509d68&sessionId=fd48c430-c0ea-4bac-957b-1a435edc38e2&pageLoadId=d280ac2b-5695-4dba-a2b3-a180d8b90ce0,Neckline,Turtle Neck
Clothing,,Women,Western,Topwear,Tops,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fwomens-tops&filter.neckline=V-neck&bgfilter.navigationid=83&filter.neckline=V-neck&bgfilter.cookie=women&q=&userId=0b960102-08f6-4a92-97b8-d1fc33509d68&sessionId=fd48c430-c0ea-4bac-957b-1a435edc38e2&pageLoadId=d280ac2b-5695-4dba-a2b3-a180d8b90ce0,Neckline,V-neck
Clothing,,Women,Western,Topwear,Tops,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fwomens-tops&filter.fit=Flowy&bgfilter.navigationid=83&filter.fit=Flowy&bgfilter.cookie=women&q=&userId=0b960102-08f6-4a92-97b8-d1fc33509d68&sessionId=fd48c430-c0ea-4bac-957b-1a435edc38e2&pageLoadId=d280ac2b-5695-4dba-a2b3-a180d8b90ce0,Fit,Flowy
Clothing,,Women,Western,Topwear,Tops,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fwomens-tops&filter.fit=Fitted&bgfilter.navigationid=83&filter.fit=Fitted&bgfilter.cookie=women&q=&userId=0b960102-08f6-4a92-97b8-d1fc33509d68&sessionId=fd48c430-c0ea-4bac-957b-1a435edc38e2&pageLoadId=d280ac2b-5695-4dba-a2b3-a180d8b90ce0,Fit,Fitted
Clothing,,Women,Western,Topwear,Tops,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fwomens-tops&filter.fit=Tall&bgfilter.navigationid=83&filter.fit=Tall&bgfilter.cookie=women&q=&userId=0b960102-08f6-4a92-97b8-d1fc33509d68&sessionId=fd48c430-c0ea-4bac-957b-1a435edc38e2&pageLoadId=d280ac2b-5695-4dba-a2b3-a180d8b90ce0,Fit,Tall
Clothing,,Women,Western,Topwear,Tops,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fwomens-tops&filter.fit=Regular&bgfilter.navigationid=83&filter.fit=Regular&bgfilter.cookie=women&q=&userId=0b960102-08f6-4a92-97b8-d1fc33509d68&sessionId=fd48c430-c0ea-4bac-957b-1a435edc38e2&pageLoadId=d280ac2b-5695-4dba-a2b3-a180d8b90ce0,Fit,Regular
