Product_Category,Product_Type,Category,Subcategory1,Subcategory2,Subcategory3,Url,Attr_Name,Attr_Value
Clothing,Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fmaternity-casual-and-everyday-dresses&filter.print=Abstract&bgfilter.navigationid=324&filter.print=Abstract&bgfilter.cookie=maternity&q=&page=-0&userId=34858d21-ed86-4f04-9b3c-97eaf0750f51&sessionId=9295e2e8-1b77-486f-8fd0-bc0e7dd94fad&pageLoadId=2c857b93-e234-4844-a1cf-ce0383c0f232&lastViewed=M-IM7231-BLK&lastViewed=M-SY4181-BLK&intellisuggest=0,Print,Abstract
Clothing,Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fmaternity-casual-and-everyday-dresses&filter.print=Colorblock&bgfilter.navigationid=324&filter.print=Colorblock&bgfilter.cookie=maternity&q=&page=-0&userId=34858d21-ed86-4f04-9b3c-97eaf0750f51&sessionId=9295e2e8-1b77-486f-8fd0-bc0e7dd94fad&pageLoadId=2c857b93-e234-4844-a1cf-ce0383c0f232&lastViewed=M-IM7231-BLK&lastViewed=M-SY4181-BLK&intellisuggest=0,Print,Colorblock
Clothing,Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fmaternity-casual-and-everyday-dresses&filter.print=Plaid&bgfilter.navigationid=324&filter.print=Plaid&bgfilter.cookie=maternity&q=&page=-0&userId=34858d21-ed86-4f04-9b3c-97eaf0750f51&sessionId=9295e2e8-1b77-486f-8fd0-bc0e7dd94fad&pageLoadId=2c857b93-e234-4844-a1cf-ce0383c0f232&lastViewed=M-IM7231-BLK&lastViewed=M-SY4181-BLK&intellisuggest=0,Print,Plaid
Clothing,Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fmaternity-casual-and-everyday-dresses&filter.print=Paisley&bgfilter.navigationid=324&filter.print=Paisley&bgfilter.cookie=maternity&q=&page=-0&userId=34858d21-ed86-4f04-9b3c-97eaf0750f51&sessionId=9295e2e8-1b77-486f-8fd0-bc0e7dd94fad&pageLoadId=2c857b93-e234-4844-a1cf-ce0383c0f232&lastViewed=M-IM7231-BLK&lastViewed=M-SY4181-BLK&intellisuggest=0,Print,Paisley
Clothing,Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fmaternity-casual-and-everyday-dresses&filter.print=Damask&bgfilter.navigationid=324&filter.print=Damask&bgfilter.cookie=maternity&q=&page=-0&userId=34858d21-ed86-4f04-9b3c-97eaf0750f51&sessionId=9295e2e8-1b77-486f-8fd0-bc0e7dd94fad&pageLoadId=2c857b93-e234-4844-a1cf-ce0383c0f232&lastViewed=M-IM7231-BLK&lastViewed=M-SY4181-BLK&intellisuggest=0,Print,Damask
Clothing,Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fmaternity-casual-and-everyday-dresses&filter.print=Polka Dot&bgfilter.navigationid=324&filter.print=Polka Dot&bgfilter.cookie=maternity&q=&page=-0&userId=34858d21-ed86-4f04-9b3c-97eaf0750f51&sessionId=9295e2e8-1b77-486f-8fd0-bc0e7dd94fad&pageLoadId=2c857b93-e234-4844-a1cf-ce0383c0f232&lastViewed=M-IM7231-BLK&lastViewed=M-SY4181-BLK&intellisuggest=0,Print,Polka Dot
Clothing,Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fmaternity-casual-and-everyday-dresses&filter.print=Animal&bgfilter.navigationid=324&filter.print=Animal&bgfilter.cookie=maternity&q=&page=-0&userId=34858d21-ed86-4f04-9b3c-97eaf0750f51&sessionId=9295e2e8-1b77-486f-8fd0-bc0e7dd94fad&pageLoadId=2c857b93-e234-4844-a1cf-ce0383c0f232&lastViewed=M-IM7231-BLK&lastViewed=M-SY4181-BLK&intellisuggest=0,Print,Animal
Clothing,Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fmaternity-casual-and-everyday-dresses&filter.print=Tie Dye&bgfilter.navigationid=324&filter.print=Tie Dye&bgfilter.cookie=maternity&q=&page=-0&userId=34858d21-ed86-4f04-9b3c-97eaf0750f51&sessionId=9295e2e8-1b77-486f-8fd0-bc0e7dd94fad&pageLoadId=2c857b93-e234-4844-a1cf-ce0383c0f232&lastViewed=M-IM7231-BLK&lastViewed=M-SY4181-BLK&intellisuggest=0,Print,Tie Dye
Clothing,Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fmaternity-casual-and-everyday-dresses&filter.print=Chevron&bgfilter.navigationid=324&filter.print=Chevron&bgfilter.cookie=maternity&q=&page=-0&userId=34858d21-ed86-4f04-9b3c-97eaf0750f51&sessionId=9295e2e8-1b77-486f-8fd0-bc0e7dd94fad&pageLoadId=2c857b93-e234-4844-a1cf-ce0383c0f232&lastViewed=M-IM7231-BLK&lastViewed=M-SY4181-BLK&intellisuggest=0,Print,Chevron
Clothing,Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fmaternity-casual-and-everyday-dresses&filter.fit=Regular&bgfilter.navigationid=324&filter.fit=Regular&bgfilter.cookie=maternity&q=&page=-0&userId=34858d21-ed86-4f04-9b3c-97eaf0750f51&sessionId=9295e2e8-1b77-486f-8fd0-bc0e7dd94fad&pageLoadId=2c857b93-e234-4844-a1cf-ce0383c0f232&lastViewed=M-IM7231-BLK&lastViewed=M-SY4181-BLK&intellisuggest=0,Fit,Regular
Clothing,Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fmaternity-casual-and-everyday-dresses&filter.fit=Flowy&bgfilter.navigationid=324&filter.fit=Flowy&bgfilter.cookie=maternity&q=&page=-0&userId=34858d21-ed86-4f04-9b3c-97eaf0750f51&sessionId=9295e2e8-1b77-486f-8fd0-bc0e7dd94fad&pageLoadId=2c857b93-e234-4844-a1cf-ce0383c0f232&lastViewed=M-IM7231-BLK&lastViewed=M-SY4181-BLK&intellisuggest=0,Fit,Flowy
Clothing,Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fmaternity-casual-and-everyday-dresses&filter.fit=Fitted&bgfilter.navigationid=324&filter.fit=Fitted&bgfilter.cookie=maternity&q=&page=-0&userId=34858d21-ed86-4f04-9b3c-97eaf0750f51&sessionId=9295e2e8-1b77-486f-8fd0-bc0e7dd94fad&pageLoadId=2c857b93-e234-4844-a1cf-ce0383c0f232&lastViewed=M-IM7231-BLK&lastViewed=M-SY4181-BLK&intellisuggest=0,Fit,Fitted
Clothing,Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fmaternity-casual-and-everyday-dresses&filter.fit=Petite&bgfilter.navigationid=324&filter.fit=Petite&bgfilter.cookie=maternity&q=&page=-0&userId=34858d21-ed86-4f04-9b3c-97eaf0750f51&sessionId=9295e2e8-1b77-486f-8fd0-bc0e7dd94fad&pageLoadId=2c857b93-e234-4844-a1cf-ce0383c0f232&lastViewed=M-IM7231-BLK&lastViewed=M-SY4181-BLK&intellisuggest=0,Fit,Petite
Clothing,Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fmaternity-casual-and-everyday-dresses&filter.fit=Tall&bgfilter.navigationid=324&filter.fit=Tall&bgfilter.cookie=maternity&q=&page=-0&userId=34858d21-ed86-4f04-9b3c-97eaf0750f51&sessionId=9295e2e8-1b77-486f-8fd0-bc0e7dd94fad&pageLoadId=2c857b93-e234-4844-a1cf-ce0383c0f232&lastViewed=M-IM7231-BLK&lastViewed=M-SY4181-BLK&intellisuggest=0,Fit,Tall
Clothing,Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fmaternity-casual-and-everyday-dresses&filter.fit=Flare&bgfilter.navigationid=324&filter.fit=Flare&bgfilter.cookie=maternity&q=&page=-0&userId=34858d21-ed86-4f04-9b3c-97eaf0750f51&sessionId=9295e2e8-1b77-486f-8fd0-bc0e7dd94fad&pageLoadId=2c857b93-e234-4844-a1cf-ce0383c0f232&lastViewed=M-IM7231-BLK&lastViewed=M-SY4181-BLK&intellisuggest=0,Fit,Flare
Clothing,Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fmaternity-casual-and-everyday-dresses&filter.fit=Skater&bgfilter.navigationid=324&filter.fit=Skater&bgfilter.cookie=maternity&q=&page=-0&userId=34858d21-ed86-4f04-9b3c-97eaf0750f51&sessionId=9295e2e8-1b77-486f-8fd0-bc0e7dd94fad&pageLoadId=2c857b93-e234-4844-a1cf-ce0383c0f232&lastViewed=M-IM7231-BLK&lastViewed=M-SY4181-BLK&intellisuggest=0,Fit,Skater
Clothing,Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fmaternity-casual-and-everyday-dresses&filter.style=Empire Waist&bgfilter.navigationid=324&filter.style=Empire Waist&bgfilter.cookie=maternity&q=&page=-0&userId=34858d21-ed86-4f04-9b3c-97eaf0750f51&sessionId=9295e2e8-1b77-486f-8fd0-bc0e7dd94fad&pageLoadId=2c857b93-e234-4844-a1cf-ce0383c0f232&lastViewed=M-IM7231-BLK&lastViewed=M-SY4181-BLK&intellisuggest=0,Style,Empire Waist
Clothing,Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fmaternity-casual-and-everyday-dresses&filter.style=Solid&bgfilter.navigationid=324&filter.style=Solid&bgfilter.cookie=maternity&q=&page=-0&userId=34858d21-ed86-4f04-9b3c-97eaf0750f51&sessionId=9295e2e8-1b77-486f-8fd0-bc0e7dd94fad&pageLoadId=2c857b93-e234-4844-a1cf-ce0383c0f232&lastViewed=M-IM7231-BLK&lastViewed=M-SY4181-BLK&intellisuggest=0,Style,Solid
