Product_Type,Category,Subcategory1,Subcategory2,Subcategory3,Url,Attr_Name,Attr_Value
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=8307&attribute_10313=50363,Style,Bandeau
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=62000&attribute_10313=50363,Style,Backless
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=8349&attribute_10313=50363,Style,Off Shoulder
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=72011&attribute_10313=50363,Style,One Shoulder
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=8315&attribute_10313=50363,Style,Bardot
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=72018&attribute_10313=50363,Style,Trapeze
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=10798&attribute_10313=50363,Style,Pencil Dress
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=8330&attribute_10313=50363,Style,Pinafore
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=8336&attribute_10313=50363,Style,Cold Shoulder
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=72002&attribute_10313=50363,Style,Blazer Dress
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=72006&attribute_10313=50363,Style,High-low
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=10806&attribute_10313=50363,Style,Overall Dress
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=72001&attribute_10313=50363,Style,Bias cut
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=72005&attribute_10313=50363,Style,Fishtail
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=8359&attribute_10313=50363,Style,Leather
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=62001&attribute_10313=50363,Style,Bandage
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=61476&attribute_10313=50363,Style,Relaxed
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=8192&attribute_10313=50363,Style,Regular
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=8306&attribute_10313=50363,Style,Wide Leg
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=8313&attribute_10313=50363,Style,Wiggle
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=8337&attribute_10313=50363,Style,High Waisted
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10150=7060&attribute_10313=50363,Neckline,V Neck
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10150=60770&attribute_10313=50363,Neckline,Crew Neck
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10150=61469&attribute_10313=50363,Neckline,Square Neck
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10150=72023&attribute_10313=50363,Neckline,High Neck
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10150=61463&attribute_10313=50363,Neckline,Scoop Neck
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10150=61464&attribute_10313=50363,Neckline,Round Neck
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10150=72024&attribute_10313=50363,Neckline,Sweetheart neck
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10150=72020&attribute_10313=50363,Neckline,Halter Neck
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10150=2423&attribute_10313=50363,Neckline,Roll Neck
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10150=72019&attribute_10313=50363,Neckline,Cowl neck
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10150=72021&attribute_10313=50363,Neckline,Funnel Neck
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10150=72022&attribute_10313=50363,Neckline,Turtleneck
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=4&attribute_10313=50363,Color,Black
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=17&attribute_10313=50363,Color,Multi
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=2&attribute_10313=50363,Color,Green
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=5&attribute_10313=50363,Color,White
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=3&attribute_10313=50363,Color,Blue
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=10&attribute_10313=50363,Color,Brown
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=9&attribute_10313=50363,Color,Pink
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=37&attribute_10313=50363,Color,Neutral
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=16&attribute_10313=50363,Color,Gray
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=1&attribute_10313=50363,Color,Red
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=7&attribute_10313=50363,Color,Orange
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=8&attribute_10313=50363,Color,Purple
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=6&attribute_10313=50363,Color,Yellow
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=33&attribute_10313=50363,Color,Navy
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=12&attribute_10313=50363,Color,Silver
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=14&attribute_10313=50363,Color,Copper
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=21&attribute_10313=50363,Color,No color
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=11&attribute_10313=50363,Color,Gold
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=34&attribute_10313=50363,Color,Auburn
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=35&attribute_10313=50363,Color,Blonde
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10156=50477&attribute_10313=50363,Sleeve Length,Long Sleeve
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10156=50479&attribute_10313=50363,Sleeve Length,Sleeveless
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10156=50478&attribute_10313=50363,Sleeve Length,Short Sleeve
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10156=61439&attribute_10313=50363,Sleeve Length,One Sleeve
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10140=3680&attribute_10313=50363,Length,Maxi
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10140=3679&attribute_10313=50363,Length,Midi
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10140=3677&attribute_10313=50363,Length,Mini
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10140=61444&attribute_10313=50363,Length,Over the Knee
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10155=6764&attribute_10313=50363,Body Fit,Main Collection
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10155=7699&attribute_10313=50363,Body Fit,Plus Size
Casual Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10155=6403&attribute_10313=50363,Body Fit,Petite
