Category,Product_Category,Subcategory1,Subcategory2,Subcategory3,Url,Attr_Name,Attr_Value
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://www.bergdorfgoodman.com/dt/api/productlisting/v2?abTestPCSVendor=EVG&categoryId=cat80001&filterOptions=%7B%22Occasion%22%3A%5B%22Vacation%22%5D%7D&page=1&parentCategoryId=cat441206&profileId=&siloCategoryId=cat000002,Occasion,Vacation
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://www.bergdorfgoodman.com/dt/api/productlisting/v2?abTestPCSVendor=EVG&categoryId=cat80001&filterOptions=%7B%22Occasion%22%3A%5B%22Wedding%22%5D%7D&page=1&parentCategoryId=cat441206&profileId=&siloCategoryId=cat000002,Occasion,Wedding
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://www.bergdorfgoodman.com/dt/api/productlisting/v2?abTestPCSVendor=EVG&categoryId=cat80001&filterOptions=%7B%22Occasion%22%3A%5B%22Work%22%5D%7D&page=1&parentCategoryId=cat441206&profileId=&siloCategoryId=cat000002,Occasion,Work
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://www.bergdorfgoodman.com/dt/api/productlisting/v2?abTestPCSVendor=EVG&categoryId=cat80001&filterOptions=%7B%22Color%22%3A%5B%22Black%22%5D%7D&page=1&parentCategoryId=cat441206&profileId=&siloCategoryId=cat000002,Color,Black
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://www.bergdorfgoodman.com/dt/api/productlisting/v2?abTestPCSVendor=EVG&categoryId=cat80001&filterOptions=%7B%22Color%22%3A%5B%22Gray%22%5D%7D&page=1&parentCategoryId=cat441206&profileId=&siloCategoryId=cat000002,Color,Gray
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://www.bergdorfgoodman.com/dt/api/productlisting/v2?abTestPCSVendor=EVG&categoryId=cat80001&filterOptions=%7B%22Color%22%3A%5B%22White%22%5D%7D&page=1&parentCategoryId=cat441206&profileId=&siloCategoryId=cat000002,Color,White
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://www.bergdorfgoodman.com/dt/api/productlisting/v2?abTestPCSVendor=EVG&categoryId=cat80001&filterOptions=%7B%22Color%22%3A%5B%22Neutral%22%5D%7D&page=1&parentCategoryId=cat441206&profileId=&siloCategoryId=cat000002,Color,Neutral
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://www.bergdorfgoodman.com/dt/api/productlisting/v2?abTestPCSVendor=EVG&categoryId=cat80001&filterOptions=%7B%22Color%22%3A%5B%22Silver%22%5D%7D&page=1&parentCategoryId=cat441206&profileId=&siloCategoryId=cat000002,Color,Silver
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://www.bergdorfgoodman.com/dt/api/productlisting/v2?abTestPCSVendor=EVG&categoryId=cat80001&filterOptions=%7B%22Color%22%3A%5B%22Gold%22%5D%7D&page=1&parentCategoryId=cat441206&profileId=&siloCategoryId=cat000002,Color,Gold
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://www.bergdorfgoodman.com/dt/api/productlisting/v2?abTestPCSVendor=EVG&categoryId=cat80001&filterOptions=%7B%22Color%22%3A%5B%22Yellow%22%5D%7D&page=1&parentCategoryId=cat441206&profileId=&siloCategoryId=cat000002,Color,Yellow
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://www.bergdorfgoodman.com/dt/api/productlisting/v2?abTestPCSVendor=EVG&categoryId=cat80001&filterOptions=%7B%22Color%22%3A%5B%22Red%22%5D%7D&page=1&parentCategoryId=cat441206&profileId=&siloCategoryId=cat000002,Color,Red
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://www.bergdorfgoodman.com/dt/api/productlisting/v2?abTestPCSVendor=EVG&categoryId=cat80001&filterOptions=%7B%22Color%22%3A%5B%22Pink%22%5D%7D&page=1&parentCategoryId=cat441206&profileId=&siloCategoryId=cat000002,Color,Pink
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://www.bergdorfgoodman.com/dt/api/productlisting/v2?abTestPCSVendor=EVG&categoryId=cat80001&filterOptions=%7B%22Color%22%3A%5B%22Brown%22%5D%7D&page=1&parentCategoryId=cat441206&profileId=&siloCategoryId=cat000002,Color,Brown
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://www.bergdorfgoodman.com/dt/api/productlisting/v2?abTestPCSVendor=EVG&categoryId=cat80001&filterOptions=%7B%22Color%22%3A%5B%22Green%22%5D%7D&page=1&parentCategoryId=cat441206&profileId=&siloCategoryId=cat000002,Color,Green
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://www.bergdorfgoodman.com/dt/api/productlisting/v2?abTestPCSVendor=EVG&categoryId=cat80001&filterOptions=%7B%22Color%22%3A%5B%22Blue%22%5D%7D&page=1&parentCategoryId=cat441206&profileId=&siloCategoryId=cat000002,Color,Blue
