Product_Category,Category,Subcategory1,Subcategory2,Subcategory3,Attr_Name,Attr_Value,Url
Clothing,Women,Western,Outerwear,Jackets & Coats,Color,Print,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13414&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=colors-Print&disableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Jackets & Coats,Color,Purple,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13414&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=colors-Purple&disableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Jackets & Coats,Color,Red,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13414&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=colors-Red&disableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Jackets & Coats,Color,Silver,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13414&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=colors-Silver&disableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Jackets & Coats,Color,Stripe,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13414&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=colors-Stripe&disableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Jackets & Coats,Color,Tan,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13414&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=colors-Tan&disableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Jackets & Coats,Color,White,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13414&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=colors-White&disableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Jackets & Coats,Color,Yellow,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13414&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=colors-Yellow&disableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Jackets & Coats,Wash,Black Wash,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13414&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=washes-Black Wash&disableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Jackets & Coats,Wash,Colored,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13414&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=washes-Colored&disableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Jackets & Coats,Wash,Dark Rinse,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13414&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=washes-Dark Rinse&disableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Jackets & Coats,Wash,Grey Wash,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13414&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=washes-Grey Wash&disableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Jackets & Coats,Wash,Light Wash,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13414&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=washes-Light Wash&disableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Jackets & Coats,Wash,Medium Wash,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13414&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=washes-Medium Wash&disableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Jackets & Coats,Wash,Patterned,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13414&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=washes-Patterned&disableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Jackets & Coats,Wash,White Wash,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13414&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=washes-White Wash&disableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Jackets & Coats,Length,Cropped,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13414&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=MAOuterwearLength-Cropped&disableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Jackets & Coats,Length,Short,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13414&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=MAOuterwearLength-Short&disableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Jackets & Coats,Length,Mid Length,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13414&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=MAOuterwearLength-Mid Length&disableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Jackets & Coats,Length,Long,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13414&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=MAOuterwearLength-Long&disableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Jackets & Coats,Style,Blazer,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13414&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=MAOuterwearStyle-Blazer&disableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Jackets & Coats,Style,Denim,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13414&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=MAOuterwearStyle-Denim&disableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Jackets & Coats,Style,Faux Fur & Shearling,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13414&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=MAOuterwearStyle-Faux Fur & Shearling&disableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Jackets & Coats,Style,Faux Leather & Leather,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13414&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=MAOuterwearStyle-Faux Leather & Leather&disableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Jackets & Coats,Style,Moto & Bomber,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13414&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=MAOuterwearStyle-Moto & Bomber&disableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Jackets & Coats,Style,Overcoat,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13414&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=MAOuterwearStyle-Overcoat&disableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Jackets & Coats,Style,Puffer & Parka,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13414&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=MAOuterwearStyle-Puffer & Parka&disableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Jackets & Coats,Style,Trench Coat,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13414&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=MAOuterwearStyle-Trench Coat&disableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Jackets & Coats,Style,Utility,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13414&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=MAOuterwearStyle-Utility&disableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Jackets & Coats,Style,Vest,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13414&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=MAOuterwearStyle-Vest&disableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
