Category,Product_Category,Subcategory1,Subcategory2,Subcategory3,Url,Attr_Name,Attr_Value
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://5crv30.a.searchspring.io/api/search/search.json?userId=77cb8fe7-64a9-478a-9740-bdcbfcf0a632&domain=https%3A%2F%2Fpeppermayo.com%2Fcollections%2Fdresses&sessionId=1b5d6fc5-5d56-4582-a2e5-e91464fde3fa&pageLoadId=87a9ca92-70a6-43df-90c0-0f4ad4872a39&siteId=5crv30&%23%2Ffilter%3Ass_filter_colour%3AOrange&filter.ss_filter_colour=Orange&bgfilter.collection_handle=dresses&redirectResponse=full&ajaxCatalog=Snap&resultsFormat=native,Colour,Orange
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://5crv30.a.searchspring.io/api/search/search.json?userId=77cb8fe7-64a9-478a-9740-bdcbfcf0a632&domain=https%3A%2F%2Fpeppermayo.com%2Fcollections%2Fdresses&sessionId=1b5d6fc5-5d56-4582-a2e5-e91464fde3fa&pageLoadId=87a9ca92-70a6-43df-90c0-0f4ad4872a39&siteId=5crv30&%23%2Ffilter%3Ass_filter_colour%3APink&filter.ss_filter_colour=Pink&bgfilter.collection_handle=dresses&redirectResponse=full&ajaxCatalog=Snap&resultsFormat=native,Colour,Pink
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://5crv30.a.searchspring.io/api/search/search.json?userId=77cb8fe7-64a9-478a-9740-bdcbfcf0a632&domain=https%3A%2F%2Fpeppermayo.com%2Fcollections%2Fdresses&sessionId=1b5d6fc5-5d56-4582-a2e5-e91464fde3fa&pageLoadId=87a9ca92-70a6-43df-90c0-0f4ad4872a39&siteId=5crv30&%23%2Ffilter%3Ass_filter_colour%3APrint&filter.ss_filter_colour=Print&bgfilter.collection_handle=dresses&redirectResponse=full&ajaxCatalog=Snap&resultsFormat=native,Colour,Print
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://5crv30.a.searchspring.io/api/search/search.json?userId=77cb8fe7-64a9-478a-9740-bdcbfcf0a632&domain=https%3A%2F%2Fpeppermayo.com%2Fcollections%2Fdresses&sessionId=1b5d6fc5-5d56-4582-a2e5-e91464fde3fa&pageLoadId=87a9ca92-70a6-43df-90c0-0f4ad4872a39&siteId=5crv30&%23%2Ffilter%3Ass_filter_colour%3APurple&filter.ss_filter_colour=Purple&bgfilter.collection_handle=dresses&redirectResponse=full&ajaxCatalog=Snap&resultsFormat=native,Colour,Purple
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://5crv30.a.searchspring.io/api/search/search.json?userId=77cb8fe7-64a9-478a-9740-bdcbfcf0a632&domain=https%3A%2F%2Fpeppermayo.com%2Fcollections%2Fdresses&sessionId=1b5d6fc5-5d56-4582-a2e5-e91464fde3fa&pageLoadId=87a9ca92-70a6-43df-90c0-0f4ad4872a39&siteId=5crv30&%23%2Ffilter%3Ass_filter_colour%3ARed&filter.ss_filter_colour=Red&bgfilter.collection_handle=dresses&redirectResponse=full&ajaxCatalog=Snap&resultsFormat=native,Colour,Red
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://5crv30.a.searchspring.io/api/search/search.json?userId=77cb8fe7-64a9-478a-9740-bdcbfcf0a632&domain=https%3A%2F%2Fpeppermayo.com%2Fcollections%2Fdresses&sessionId=1b5d6fc5-5d56-4582-a2e5-e91464fde3fa&pageLoadId=87a9ca92-70a6-43df-90c0-0f4ad4872a39&siteId=5crv30&%23%2Ffilter%3Ass_filter_colour%3ASilver&filter.ss_filter_colour=Silver&bgfilter.collection_handle=dresses&redirectResponse=full&ajaxCatalog=Snap&resultsFormat=native,Colour,Silver
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://5crv30.a.searchspring.io/api/search/search.json?userId=77cb8fe7-64a9-478a-9740-bdcbfcf0a632&domain=https%3A%2F%2Fpeppermayo.com%2Fcollections%2Fdresses&sessionId=1b5d6fc5-5d56-4582-a2e5-e91464fde3fa&pageLoadId=87a9ca92-70a6-43df-90c0-0f4ad4872a39&siteId=5crv30&%23%2Ffilter%3Ass_filter_colour%3AWhite&filter.ss_filter_colour=White&bgfilter.collection_handle=dresses&redirectResponse=full&ajaxCatalog=Snap&resultsFormat=native,Colour,White
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://5crv30.a.searchspring.io/api/search/search.json?userId=77cb8fe7-64a9-478a-9740-bdcbfcf0a632&domain=https%3A%2F%2Fpeppermayo.com%2Fcollections%2Fdresses&sessionId=1b5d6fc5-5d56-4582-a2e5-e91464fde3fa&pageLoadId=87a9ca92-70a6-43df-90c0-0f4ad4872a39&siteId=5crv30&%23%2Ffilter%3Ass_filter_colour%3AYellow&filter.ss_filter_colour=Yellow&bgfilter.collection_handle=dresses&redirectResponse=full&ajaxCatalog=Snap&resultsFormat=native,Colour,Yellow
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://5crv30.a.searchspring.io/api/search/search.json?userId=77cb8fe7-64a9-478a-9740-bdcbfcf0a632&domain=https%3A%2F%2Fpeppermayo.com%2Fcollections%2Fdresses&sessionId=1b5d6fc5-5d56-4582-a2e5-e91464fde3fa&pageLoadId=87a9ca92-70a6-43df-90c0-0f4ad4872a39&siteId=5crv30&%23%2Ffilter%3Atags_type%3AMaxi Dresses&filter.tags_type=Maxi Dresses&bgfilter.collection_handle=dresses&redirectResponse=full&ajaxCatalog=Snap&resultsFormat=native,Length,Maxi
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://5crv30.a.searchspring.io/api/search/search.json?userId=77cb8fe7-64a9-478a-9740-bdcbfcf0a632&domain=https%3A%2F%2Fpeppermayo.com%2Fcollections%2Fdresses&sessionId=1b5d6fc5-5d56-4582-a2e5-e91464fde3fa&pageLoadId=87a9ca92-70a6-43df-90c0-0f4ad4872a39&siteId=5crv30&%23%2Ffilter%3Atags_type%3AMidi Dresses&filter.tags_type=Midi Dresses&bgfilter.collection_handle=dresses&redirectResponse=full&ajaxCatalog=Snap&resultsFormat=native,Length,Midi
