Category,Product_Category,Subcategory1,Subcategory2,Subcategory3,Url,Attr_Name,Attr_Value
Women,Clothing,Western,Topwear,Tops,https://5crv30.a.searchspring.io/api/search/search.json?userId=77cb8fe7-64a9-478a-9740-bdcbfcf0a632&domain=https%3A%2F%2Fasia.peppermayo.com%2Fcollections%2Ftops&sessionId=d559d464-a88f-4b45-8b62-dcfdb39bd285&pageLoadId=77fa727b-b393-4860-a7c4-bc5502caac6b&siteId=5crv30&%23%2Ffilter%3Ass_filter_colour%3ABeige&filter.ss_filter_colour=Beige&bgfilter.collection_handle=tops&ajaxCatalog=Snap&resultsFormat=native,Colour,Beige
Women,Clothing,Western,Topwear,Tops,https://5crv30.a.searchspring.io/api/search/search.json?userId=77cb8fe7-64a9-478a-9740-bdcbfcf0a632&domain=https%3A%2F%2Fasia.peppermayo.com%2Fcollections%2Ftops&sessionId=d559d464-a88f-4b45-8b62-dcfdb39bd285&pageLoadId=77fa727b-b393-4860-a7c4-bc5502caac6b&siteId=5crv30&%23%2Ffilter%3Ass_filter_colour%3ABlack&filter.ss_filter_colour=Black&bgfilter.collection_handle=tops&ajaxCatalog=Snap&resultsFormat=native,Colour,Black
Women,Clothing,Western,Topwear,Tops,https://5crv30.a.searchspring.io/api/search/search.json?userId=77cb8fe7-64a9-478a-9740-bdcbfcf0a632&domain=https%3A%2F%2Fasia.peppermayo.com%2Fcollections%2Ftops&sessionId=d559d464-a88f-4b45-8b62-dcfdb39bd285&pageLoadId=77fa727b-b393-4860-a7c4-bc5502caac6b&siteId=5crv30&%23%2Ffilter%3Ass_filter_colour%3ABlue&filter.ss_filter_colour=Blue&bgfilter.collection_handle=tops&ajaxCatalog=Snap&resultsFormat=native,Colour,Blue
Women,Clothing,Western,Topwear,Tops,https://5crv30.a.searchspring.io/api/search/search.json?userId=77cb8fe7-64a9-478a-9740-bdcbfcf0a632&domain=https%3A%2F%2Fasia.peppermayo.com%2Fcollections%2Ftops&sessionId=d559d464-a88f-4b45-8b62-dcfdb39bd285&pageLoadId=77fa727b-b393-4860-a7c4-bc5502caac6b&siteId=5crv30&%23%2Ffilter%3Ass_filter_colour%3ABrown&filter.ss_filter_colour=Brown&bgfilter.collection_handle=tops&ajaxCatalog=Snap&resultsFormat=native,Colour,Brown
Women,Clothing,Western,Topwear,Tops,https://5crv30.a.searchspring.io/api/search/search.json?userId=77cb8fe7-64a9-478a-9740-bdcbfcf0a632&domain=https%3A%2F%2Fasia.peppermayo.com%2Fcollections%2Ftops&sessionId=d559d464-a88f-4b45-8b62-dcfdb39bd285&pageLoadId=77fa727b-b393-4860-a7c4-bc5502caac6b&siteId=5crv30&%23%2Ffilter%3Ass_filter_colour%3AGold&filter.ss_filter_colour=Gold&bgfilter.collection_handle=tops&ajaxCatalog=Snap&resultsFormat=native,Colour,Gold
Women,Clothing,Western,Topwear,Tops,https://5crv30.a.searchspring.io/api/search/search.json?userId=77cb8fe7-64a9-478a-9740-bdcbfcf0a632&domain=https%3A%2F%2Fasia.peppermayo.com%2Fcollections%2Ftops&sessionId=d559d464-a88f-4b45-8b62-dcfdb39bd285&pageLoadId=77fa727b-b393-4860-a7c4-bc5502caac6b&siteId=5crv30&%23%2Ffilter%3Ass_filter_colour%3AGreen&filter.ss_filter_colour=Green&bgfilter.collection_handle=tops&ajaxCatalog=Snap&resultsFormat=native,Colour,Green
Women,Clothing,Western,Topwear,Tops,https://5crv30.a.searchspring.io/api/search/search.json?userId=77cb8fe7-64a9-478a-9740-bdcbfcf0a632&domain=https%3A%2F%2Fasia.peppermayo.com%2Fcollections%2Ftops&sessionId=d559d464-a88f-4b45-8b62-dcfdb39bd285&pageLoadId=77fa727b-b393-4860-a7c4-bc5502caac6b&siteId=5crv30&%23%2Ffilter%3Ass_filter_colour%3AGrey&filter.ss_filter_colour=Grey&bgfilter.collection_handle=tops&ajaxCatalog=Snap&resultsFormat=native,Colour,Grey
Women,Clothing,Western,Topwear,Tops,https://5crv30.a.searchspring.io/api/search/search.json?userId=77cb8fe7-64a9-478a-9740-bdcbfcf0a632&domain=https%3A%2F%2Fasia.peppermayo.com%2Fcollections%2Ftops&sessionId=d559d464-a88f-4b45-8b62-dcfdb39bd285&pageLoadId=77fa727b-b393-4860-a7c4-bc5502caac6b&siteId=5crv30&%23%2Ffilter%3Ass_filter_colour%3AMulti&filter.ss_filter_colour=Multi&bgfilter.collection_handle=tops&ajaxCatalog=Snap&resultsFormat=native,Colour,Multi
Women,Clothing,Western,Topwear,Tops,https://5crv30.a.searchspring.io/api/search/search.json?userId=77cb8fe7-64a9-478a-9740-bdcbfcf0a632&domain=https%3A%2F%2Fasia.peppermayo.com%2Fcollections%2Ftops&sessionId=d559d464-a88f-4b45-8b62-dcfdb39bd285&pageLoadId=77fa727b-b393-4860-a7c4-bc5502caac6b&siteId=5crv30&%23%2Ffilter%3Ass_filter_colour%3AOrange&filter.ss_filter_colour=Orange&bgfilter.collection_handle=tops&ajaxCatalog=Snap&resultsFormat=native,Colour,Orange
Women,Clothing,Western,Topwear,Tops,https://5crv30.a.searchspring.io/api/search/search.json?userId=77cb8fe7-64a9-478a-9740-bdcbfcf0a632&domain=https%3A%2F%2Fasia.peppermayo.com%2Fcollections%2Ftops&sessionId=d559d464-a88f-4b45-8b62-dcfdb39bd285&pageLoadId=77fa727b-b393-4860-a7c4-bc5502caac6b&siteId=5crv30&%23%2Ffilter%3Ass_filter_colour%3APink&filter.ss_filter_colour=Pink&bgfilter.collection_handle=tops&ajaxCatalog=Snap&resultsFormat=native,Colour,Pink
